Date,Ticker_ml,open_ml,high_ml,low_ml,close_ml,volume_ml,return_1d_ml,sma_5_ml,sma_20_ml,rsi_ml,daily_return_ml,signal_prob_ml,signal_ml,position_ml,strategy_return_ml,ml_equity,close_mom,return_1d_mom,ema_50_mom,ema_200_mom,signal_mom,signal_shifted_mom,strategy_return_mom,mom_equity,ml_ret,mom_ret,vol_ml,vol_mom,sharpe_ml,sharpe_mom,comb_ml,comb_mom,w_ml_dynamic,w_mom_dynamic,ret_ml,ret_mom,ret_dynamic,equity_dynamic,equity_equal,equity_invvol
2023-10-25,MSFT,339.8977607961559,341.06026515498155,332.607628527267,335.61236572265625,55053800,0.0306781343222732,326.777490234375,294.314559173584,50.0,0.0306781343222732,0.7242525051006194,1,1.0,0.0306781343222732,18614.263211340796,335.61236572265625,0.9539882840793166,266.9646842460213,215.6697084274112,1,1.0,0.9539882840793166,7890.6779778372,-0.4676752542336826,0.5500293695742491,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,-0.2338376271168413,0.27501468478712454,0.041177057670283235,2.1337766775794553e-32,0.014440540732041495,0.01531828675656195
2023-10-26,TSLA,211.32000732421875,214.8000030517578,204.8800048828125,205.759994506836,115112600,-0.0313529974555992,211.75400085449215,348.343497467041,50.0,-0.0313529974555992,0.9239563438977396,1,1.0,-0.0313529974555992,14817.544619753828,323.0221252441406,-0.196775122525538,268.4251184702006,219.35717182853443,1,1.0,-0.196775122525538,7594.66524581053,-0.20396824459180352,-0.0375142329794842,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,-0.10198412229590176,-0.0187571164897421,-0.12074123878564386,1.876141838236596e-32,0.012696971955320255,0.013468737837500936
2023-10-27,TSLA,210.6000061035156,212.41000366210932,205.7700042724609,207.3000030517578,94881200,0.0074844896288654,210.81600036621091,332.7229965209961,50.0,0.0074844896288654,0.9203309892501816,1,1.0,0.0074844896288654,14928.446378785628,400.3336181640625,0.2393380727759428,273.5980008111364,221.15793248858944,1,1.0,0.2393380727759428,9412.357789121255,0.007484489628865498,0.23933807277594288,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.003742244814432749,0.11966903638797144,0.12341128120240419,2.1076789062108085e-32,0.014263921531717325,0.015130932030206228
2023-10-30,SPY,403.1410168304096,406.1824086755449,401.8347795507034,405.119873046875,86562700,0.0119556656389796,405.5195678710937,420.2886734008789,50.0,0.0119556656389796,0.310958265069324,0,0.0,0.0,34967.87132175174,332.30224609375,0.6030016459323551,271.5379346076718,222.6123457172259,1,1.0,0.6030016459323551,7812.852811879517,1.342365068306341,-0.16993669525508648,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.6711825341531705,-0.08496834762754324,0.5862141865256273,3.343230181672402e-32,0.022625634689098378,0.02400089904166813
2023-10-31,SPY,405.6949952049465,407.9857966170175,403.7746250529639,407.66412353515625,79665200,0.0062802411275115,404.4609252929688,419.1803802490234,50.0,0.0062802411275115,0.310958265069324,0,0.0,0.0,34967.87132175174,407.66412353515625,0.2238844751186588,271.9006342595398,225.80727032322665,1,1.0,0.2238844751186588,9584.707390047188,0.0,0.22678714431603653,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.0,0.11339357215801826,0.11339357215801826,3.7223309945187354e-32,0.025191236228837614,0.026722446719006837
2023-11-01,SPY,408.6389571260531,412.83061379639145,408.10279562252936,412.01177978515625,98068100,0.0106647997677555,405.4571838378906,417.1184692382813,50.0,0.0106647997677555,0.2844593025879381,0,0.0,0.0,34967.87132175174,172.28248596191406,-0.5818505819135782,275.77208210597223,228.2318695130615,1,1.0,-0.5818505819135782,4050.582626833621,0.0,-0.5773911020966829,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.0,-0.28869555104834144,-0.28869555104834144,2.647710596871828e-32,0.017918638404164397,0.019007795238103215
2023-11-02,TSLA,212.97000122070312,219.1999969482422,211.4499969482422,218.509994506836,125987600,0.0624817203924521,205.93399963378903,269.5594985961914,50.0,0.0624817203924521,0.9121717580785972,1,1.0,0.0624817203924521,15735.719672949526,419.9077453613281,1.0417569672478404,278.78279105043504,229.9167312610956,1,1.0,1.0417569672478404,9872.570672154552,-0.5499949216765411,1.4373211415939031,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,-0.27499746083827054,0.7186605707969516,0.443663109958681,3.8224021145505385e-32,0.025868477244781026,0.027440852786897892
2023-11-03,SPY,422.2278004846273,425.2984357283652,422.10107085017705,423.7387390136719,100167800,0.0091234174522005,413.6884521484375,415.7117935180664,50.0,0.0091234174522005,0.3536736388544647,0,0.0,0.0,34967.87132175174,423.7387390136719,0.9392190273494124,280.9463034238078,232.31521381211047,1,1.0,0.9392190273494124,9962.64225572297,1.2221971443646922,0.009123417452200577,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.6110985721823461,0.004561708726100289,0.6156602809084464,6.175703274139762e-32,0.041794671211976664,0.04433509592204676
2023-11-06,MSFT,348.2025867608286,352.2318617799553,348.1040653780775,351.2368469238281,23828300,0.0105724686800856,343.1940856933594,326.59997787475584,50.0,0.0105724686800856,0.463219491369735,0,0.0,0.0,18987.22761362426,424.7135314941406,1.4278155141051991,282.8803879844611,234.66909894324,1,1.0,1.4278155141051991,9985.56087954076,-0.4570093375454265,0.0023004563678501455,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,-0.22850466877271325,0.0011502281839250728,-0.22735444058878818,4.771629711005369e-32,0.032292467118985375,0.03425531499023956
2023-11-07,TSLA,219.97999572753903,223.1199951171875,215.72000122070312,222.17999267578125,116900100,0.0132712561983829,217.11600036621093,224.71949920654296,50.0,0.0132712561983829,0.7608063235456761,1,1.0,0.0132712561983829,16000.009928949485,222.17999267578125,-0.4783555417890907,281.281084030592,237.46384097382827,1,1.0,-0.4783555417890907,5223.737127646807,-0.15732774396886162,-0.4768709348766148,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,-0.07866387198443081,-0.2384354674383074,-0.3170993394227382,3.2585490816756556e-32,0.022052547127224625,0.023392977235116776
2023-11-08,TSLA,223.1499938964844,224.1499938964844,217.63999938964844,222.1100006103516,106584800,-0.0003150241594066,220.40599975585937,222.6754997253418,50.0,-0.0003150241594066,0.8645394425709427,1,1.0,-0.0003150241594066,15994.969539271118,222.1100006103516,-0.0003150241594066,278.96064938666103,237.3110664428484,1,1.0,-0.0003150241594066,5222.091524249208,-0.00031502415940676265,-0.0003150241594066516,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,-0.00015751207970338132,-0.0001575120797033258,-0.00031502415940670714,3.257522559990315e-32,0.02204560004210309,0.02338560788212726
2023-11-09,MSFT,356.92119665439174,359.3742499704996,355.0099959471622,355.3351135253906,24847300,-0.0069108258090135,353.4239196777344,335.06608123779296,50.0,-0.0069108258090135,0.463219491369735,0,1.0,-0.0069108258090135,18856.01019099041,422.9101257324219,0.1819475518582733,289.15678444162614,241.621057787803,1,1.0,0.1819475518582733,9943.160492718129,0.1788712785413451,0.9040571094064995,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.08943563927067255,0.45202855470324976,0.5414641939739223,5.021354387287339e-32,0.03398250309957191,0.036048077204613505
2023-11-10,SPY,424.9962221149656,429.8214972756239,422.9003639783408,429.5095520019531,89462200,0.0156047960736385,425.8579406738281,416.2902099609375,50.0,0.0156047960736385,0.3536736388544647,0,0.0,0.0,34967.87132175174,214.6499938964844,-0.3959223681361665,282.0462721204487,241.572626391957,1,1.0,-0.3959223681361665,5046.6971803462975,0.85446820231672,-0.4924453664363313,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.42723410115836,-0.24622268321816565,0.18101141794019437,5.930276864910435e-32,0.04013372417078247,0.042573190773438185
2023-11-13,SPY,428.16432214885,430.2113922506014,427.3747311670345,429.1001281738281,52236100,-0.0009532356759394,426.7352600097656,416.4924819946289,50.0,-0.0009532356759394,0.3582525559929361,0,0.0,-0.0,34967.87132175174,183.24856567382807,-0.4927180787406526,288.330831126602,246.20395475028505,1,1.0,-0.4927180787406526,4308.409252201511,0.0,-0.14629130731678386,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.0,-0.07314565365839193,-0.07314565365839193,5.496502887251323e-32,0.03719811668256497,0.03945914690599163
2023-11-14,TSLA,235.02999877929688,238.13999938964844,230.72000122070312,237.41000366210932,149771600,0.0612399827324887,221.5720001220703,216.025,50.0,0.0612399827324887,0.7847240622986953,1,1.0,0.0612399827324887,17096.77982287442,437.4250183105469,1.3870583472349698,294.17766199656063,248.1066519001384,1,1.0,1.3870583472349698,10284.42426877199,-0.5110717588279565,1.3870583472349698,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,-0.25553587941397826,0.6935291736174849,0.43799329420350663,7.903934293437614e-32,0.053490642346528026,0.056741988645807005
2023-11-15,MSFT,366.5102924140752,368.33653212587393,362.3938497137022,364.9209899902344,26860100,0.0004060110042116,362.0893920898437,342.6764083862305,50.0,0.0004060110042116,0.4196942513225727,0,0.0,0.0,18703.493661681336,438.35101318359375,0.8463881320159998,296.2270889432949,250.41376174052377,1,1.0,0.8463881320159998,10306.195598134684,0.09397757094919301,0.0021169225222261723,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.046988785474596506,0.0010584612611130861,0.04804724673570959,8.283696574617249e-32,0.056060720437403254,0.05946828497454693
2023-11-16,MSFT,366.1944332786477,371.5152048039166,365.4244547970808,371.3375244140625,27182300,0.0175833525607826,365.2898742675781,344.92322692871096,50.0,0.0175833525607826,0.4196942513225727,0,0.0,0.0,18703.493661681336,188.11734008789065,-0.2253444946270638,288.64396191622,250.2182772683433,1,1.0,-0.2253444946270638,4422.880395019439,0.0,-0.5708522749345126,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.0,-0.2854261374672563,-0.2854261374672563,5.919313057373504e-32,0.04005952553932357,0.04249448209245992
2023-11-17,SPY,438.8969439529958,440.0472384283698,437.9708954691744,439.43310546875,83133200,0.0012438239911174,436.63929443359376,420.6636795043945,50.0,0.0012438239911174,0.2800477795817604,0,0.0,0.0,34967.87132175174,439.43310546875,0.2036010709862756,299.92729124365354,255.44270289196325,1,1.0,0.2036010709862756,10331.636978240227,0.8695903532392961,1.3359521523291882,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.43479517661964806,0.6679760761645941,1.1027712527842422,1.2446961333275406e-31,0.08423601870426575,0.08935617534597949
2023-11-20,AAPL,188.2958115269965,190.2988572113063,188.2859009272728,189.8427124023437,46505100,0.0092781313196332,187.67111511230468,177.98096771240233,50.0,0.0092781313196332,0.9262519544118688,1,1.0,0.0092781313196332,10509.41494685586,189.8427124023437,-0.1897451560834734,293.1375560323428,254.58168483020168,1,1.0,-0.1897451560834734,4463.446115224384,-0.6994551126617055,-0.5679826803221035,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,-0.34972755633085273,-0.28399134016105176,-0.6337188964919045,4.5590867324747116e-32,0.030854061886127035,0.032729478510988244
2023-11-21,MSFT,370.8439180073763,371.3868403080938,366.35235211982354,368.2773132324219,28423100,-0.0115778717225381,368.4451171875,351.6278839111328,50.0,-0.0115778717225381,0.4196942513225727,0,0.0,-0.0,18703.493661681336,441.8505859375,0.8754268866332884,304.8836879395396,259.22665499619967,1,1.0,0.8754268866332884,10388.475050507152,0.7796893315433251,1.3274561364307873,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.38984466577166255,0.6637280682153937,1.0535727339870562,9.362416205692207e-32,0.06336106022209971,0.06721236466778073
2023-11-22,SPY,443.5175782220272,444.8823016988857,442.4550424525896,443.5565490722656,59394900,0.0038609502602469,441.30861206054686,425.58206634521486,50.0,0.0038609502602469,0.2562799728668581,0,0.0,0.0,34967.87132175174,372.9959106445313,0.0128126203884069,303.5347411355879,260.57435273164776,1,1.0,0.0128126203884069,8769.613156561501,0.8695903532392961,-0.15583248610359024,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.43479517661964806,-0.07791624305179512,0.35687893356785294,1.2703665316798026e-31,0.08597328782389116,0.09119904169299195
2023-11-24,TSLA,233.75,238.75,232.3300018310547,235.4499969482422,65125200,0.0052943520721977,236.152001953125,222.80650024414064,50.0,0.0052943520721977,0.7913889782449259,1,1.0,0.0052943520721977,16955.632429245485,372.5812683105469,0.9778684353644292,302.60800937030217,263.2897183745769,1,1.0,0.9778684353644292,8759.864382476839,-0.5151082468466348,-0.0011116538335980142,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,-0.2575541234233174,-0.0005558269167990071,-0.2581099503401164,9.424722892741827e-32,0.06378272677309008,0.06765966157054759
2023-11-27,TSLA,236.88999938964844,238.3300018310547,232.1000061035156,236.0800018310547,112031800,0.0026757481035388,236.5080017089844,224.24550018310543,50.0,0.0026757481035388,0.7731467320997819,1,1.0,0.0026757481035388,17001.00143056234,373.7460632324219,0.003126284171925,305.39773697273824,264.3887864826152,1,1.0,0.003126284171925,8787.250207843987,0.0026757481035388775,0.0031262841719250645,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.0013378740517694387,0.0015631420859625322,0.002901016137731971,9.452064165947325e-32,0.06396776149276737,0.06785594334063724
2023-11-28,SPY,442.6401584578128,444.7749872464689,442.0747837312387,443.46875,62115000,0.0009900662048654,443.1470886230469,431.7179809570313,50.0,0.0009900662048654,0.2562799728668581,0,0.0,0.0,34967.87132175174,443.46875,1.3564116233184729,308.6740274148888,266.8689791296696,1,1.0,1.3564116233184729,10426.520166946775,1.0568124451122474,0.18655095966648183,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.5284062225561237,0.09327547983324092,0.6216817023893646,1.5328239507726968e-31,0.10373534835562782,0.11004074171388087
2023-11-29,AAPL,189.29733590318364,190.4773479465504,187.3835460471392,187.7801818847656,43014200,-0.0054097137238593,188.57148132324215,184.03535842895508,50.0,-0.0054097137238593,0.9315757416556832,1,1.0,-0.0054097137238593,10395.236273492605,187.7801818847656,-0.2308504040541604,299.84510289684954,267.0061687884144,1,1.0,-0.2308504040541604,4414.953372417881,-0.7027203578438515,-0.5765650186517863,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,-0.3513601789219257,-0.28828250932589317,-0.6396426882478189,5.523643182898066e-32,0.03738179126711009,0.03965398586723021
2023-11-30,MSFT,373.62761871370674,375.20706991666657,370.6464267856955,374.042236328125,30554400,0.0001582253045102,374.42724609375,364.39084777832034,50.0,0.0001582253045102,0.3647682452756947,0,0.0,0.0,18703.493661681336,374.042236328125,-0.155959671278791,308.15446731431564,269.80650695447724,1,1.0,-0.155959671278791,8794.21361790446,0.7992369937155177,0.9919154011559232,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.39961849685775885,0.4959577005779616,0.8955761974357205,1.0470486540629654e-31,0.07086003374344435,0.07516715174337403
2023-12-01,MSFT,371.9198864257866,373.3018950187399,366.5398888981319,369.6987915039063,33040500,-0.0116121774558326,373.85075073242194,365.7183486938477,50.0,-0.0116121774558326,0.4683363605149712,0,0.0,-0.0,18703.493661681336,238.8300018310547,0.2679759015960237,303.50470302900004,270.1165855299873,1,1.0,0.2679759015960237,5615.2002380402855,0.0,-0.36148921529400935,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.0,-0.18074460764700467,-0.18074460764700467,8.578002558970304e-32,0.058052464746631983,0.06158109439357502
2023-12-04,SPY,444.1219125709975,447.55322124535616,442.89364668102655,445.1844482421875,72430900,-0.0052493780167932,444.8490966796875,437.5906982421875,50.0,-0.0052493780167932,0.2562799728668581,0,0.0,-0.0,34967.87132175174,364.3977966308594,0.9399405097909784,307.32712501238984,273.4749011888696,1,1.0,0.9399405097909784,8567.460447579735,0.8695903532392961,0.5257622318682964,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.43479517661964806,0.2628811159341482,0.6976762925537963,1.456267158182968e-31,0.09855429312467213,0.10454476402148981
2023-12-05,SPY,443.79047289953866,446.0617592426718,443.4102840370095,445.0967102050781,69793500,-0.0001970824395501,445.1746887207031,438.6098571777344,50.0,-0.0001970824395501,0.2562799728668581,0,0.0,-0.0,34967.87132175174,367.7343444824219,-0.173810239323071,310.7046433473059,275.30686357697067,1,1.0,-0.173810239323071,8645.906975012163,0.0,0.0091563337715308,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.0,0.0045781668857654,0.0045781668857654,1.462934192263389e-31,0.09900549112590554,0.10502338739821315
2023-12-06,AAPL,192.8175522925244,193.1249473627368,190.4972006683192,190.7054443359375,41089700,-0.0056869952834448,189.66622009277344,187.42119369506835,50.0,-0.0056869952834448,0.9315757416556832,1,1.0,-0.0056869952834448,10557.174525105169,239.3699951171875,0.0027228296462826,305.1949820447764,274.5888567865787,1,1.0,0.0027228296462826,5627.896174085113,-0.698089299518267,-0.34906815556187554,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,-0.3490446497591335,-0.17453407778093777,-0.5235787275400713,6.969729694032618e-32,0.047168322062724095,0.05003537586230875
2023-12-07,SPY,445.3989170074326,447.3387727517631,444.7945416347511,446.6856689453125,66995400,0.0076304431558109,445.5607238769532,440.50146942138673,50.0,0.0076304431558109,0.2562799728668581,0,0.0,0.0,34967.87132175174,366.1845397949219,0.0058298749152003,310.46365081729004,277.1926793371651,1,1.0,0.0058298749152003,8609.469075320138,2.312237686191268,0.5297846315936554,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,1.156118843095634,0.2648923157968277,1.4210111588924617,1.6873793363717113e-31,0.11419503406008855,0.12113620330202803
2023-12-08,SPY,445.9350277005911,449.1421498074847,445.69132604578505,448.6060180664063,83194400,0.0042991061827168,445.7751831054687,441.786264038086,50.0,0.0042991061827168,0.2566997598207465,0,0.0,0.0,34967.87132175174,448.6060180664063,0.0042991061827168,314.38931646844736,279.4096843836976,1,1.0,0.0042991061827168,10547.303940543896,0.0,0.22508180798032562,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.0,0.11254090399016281,0.11254090399016281,1.8772785322613048e-31,0.12704664642439834,0.1347689811275744
2023-12-11,SPY,448.108878200919,450.5264094395956,447.8944195446756,450.3509216308594,65002200,0.0038896124754945,446.8084777832031,442.8283325195313,50.0,0.0038896124754945,0.2562799728668581,0,0.0,0.0,34967.87132175174,239.7400054931641,0.2515257938194308,308.98098292664184,280.3489313084106,1,1.0,0.2515257938194308,5636.595593485236,0.0,-0.46558896707070974,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.0,-0.23279448353535487,-0.23279448353535487,1.4402584458915254e-31,0.09747088798513169,0.10339550576939474
2023-12-12,AAPL,191.45905774250065,193.08528901898003,190.1104746012234,193.07537841796875,52696900,0.0079202915861509,192.40900268554688,189.49615859985352,50.0,0.0079202915861509,0.9061362430321728,1,1.0,0.0079202915861509,10688.370610272645,193.07537841796875,-0.1946468090680256,304.4356651027724,279.4805377473117,1,1.0,-0.1946468090680256,4539.4502472064405,-0.6943373958361614,-0.19464680906802567,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,-0.3471686979180807,-0.09732340453401284,-0.44449210245209353,8.000749412028164e-32,0.054145848056748005,0.057437020025858904
2023-12-13,AAPL,193.452164559549,196.3377379763236,193.21418910624803,196.298080444336,70404200,0.0166914189306455,193.52752990722652,190.0177429199219,50.0,0.0166914189306455,0.9146744085245062,1,1.0,0.0166914189306455,10866.774681814704,369.5605773925781,-2.675456035194923e-05,312.4552405980653,282.54084851598367,1,1.0,-2.675456035194923e-05,8688.844057427294,0.01669141893064552,0.9140740803964915,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.00834570946532276,0.45703704019824576,0.4653827496635685,1.172416017276701e-31,0.07934439170826317,0.08416721833797457
2023-12-14,AAPL,196.35756706962985,197.94412551234103,194.5131817210964,196.44680786132807,66831600,0.0007576610869319,194.2890808105469,190.5185028076172,50.0,0.0007576610869319,0.8842959151159335,1,1.0,0.0007576610869319,10875.008014131574,251.0500030517578,-0.4543796800498874,311.6768735933414,284.33347270919126,1,1.0,-0.4543796800498874,5902.5081693607535,0.0007576610869319822,-0.32067969797256957,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.5,0.5,0.0003788305434659911,-0.16033984898628478,-0.1599610184428188,9.848751571144465e-32,0.06665238200288345,0.07070374437313307
