date,sharpe_ml_roll,sharpe_mom_roll,invvol_ml_roll,invvol_mom_roll
2023-10-18,0.1959676292159109,0.21714671397676444,2.4124443410278658,1.9442033342482166
2023-10-18,0.1942353703690383,0.22640927064154368,2.4330689674425603,1.958100892707912
2023-10-18,0.19254827163860608,0.23397521420655015,2.4535208006995526,1.9732301686901643
2023-10-18,0.16656970530693896,0.21600712681105025,2.4307477852419814,1.9712924796578721
2023-10-18,0.1651834883301254,0.22495487690037033,2.4506940661172454,1.9845157888246903
2023-10-18,0.1670357350516915,0.2230708051702227,2.4710142834300446,2.0001553813321844
2023-10-18,0.16568902291476267,0.21228720403165335,2.4906256709471424,2.007855321495534
2023-10-18,0.16568902291476267,0.20237769008308523,2.4906256709471424,1.998891511333958
2023-10-18,0.13029996240783606,0.20237769008308523,2.59438998291298,1.998891511333958
2023-10-18,0.13029996240783606,0.22738351622114258,2.59438998291298,1.8995065300654923
2023-10-19,0.14828779889701904,0.21100494915587908,2.6319834370765376,1.881206905081034
2023-10-19,0.14828779889701904,0.21054570900032935,2.6319834370765376,1.8807443315592804
2023-10-19,0.149083510127033,0.2258487196112212,2.6323424671251394,1.851225642884457
2023-10-19,0.149083510127033,0.22537474269118846,2.6323424671251394,1.8515096524922636
2023-10-19,0.18793299559914717,0.21280839029924103,2.436886836451749,1.8328189160554067
2023-10-19,0.18793299559914717,0.2499403357250879,2.436886836451749,1.821456017588391
2023-10-19,0.18781493725227288,0.2454484798260899,2.436834795871957,1.8252483299230198
2023-10-19,0.16684465267461213,0.21291734318545347,2.4024336367572787,1.820455244407471
2023-10-19,0.13573397524303635,0.21349577866128466,2.4947823168062717,1.8210341128522585
2023-10-19,0.13573397524303635,0.2504159276005289,2.4947823168062717,1.8100312481425072
2023-10-19,0.13573397524303635,0.2283649148751763,2.4947823168062717,1.8862448624754469
2023-10-19,0.1662742171448613,0.2252961552480986,2.406922241216668,1.8813358016576722
2023-10-20,0.16271521880716946,0.22412942583473958,2.396912552126451,1.8807896456511228
2023-10-20,0.16260009298983136,0.22816319692661619,2.396869077942052,1.8854322474341736
2023-10-20,0.16260009298983136,0.22931719583513782,2.396869077942052,1.8809716031755523
2023-10-20,0.16271501085365814,0.2451582644865863,2.3969143466095013,1.8866007127197015
2023-10-20,0.1703344295500163,0.2451582644865863,2.396748003223852,1.8866007127197015
2023-10-20,0.1377903646854628,0.21967127651529628,2.5019188822753247,1.8969690795173926
2023-10-20,0.1377903646854628,0.2172621042069629,2.5019188822753247,1.8930379672566418
2023-10-20,0.1377903646854628,0.2343410956871671,2.5019188822753247,1.9016821365428382
2023-10-20,0.16900782627639324,0.23659385937188102,2.4080939489518163,1.8922075558535674
2023-10-20,0.19044869779037316,0.2204939362496101,2.4438396417456785,1.8878218064541534
2023-10-20,0.19154488176715267,0.20456828255569265,2.4444242783130345,1.8704371810220983
2023-10-20,0.19154488176715267,0.2319104664689892,2.4444242783130345,1.8956209025189845
2023-10-23,0.19154488176715267,0.2341065580635289,2.4444242783130345,1.886519967788406
2023-10-23,0.1654250589149086,0.24293231183729286,2.3982334367457785,1.8986329552005077
2023-10-23,0.1654250589149086,0.20940582963242133,2.3982334367457785,1.9142645899701507
2023-10-23,0.1341551430793665,0.2490383412359659,2.4914740994046904,1.8957392125278791
2023-10-23,0.1553952362733823,0.20615415666930087,2.5279511573209175,1.8980731601675556
2023-10-23,0.192962954263222,0.2220507561340479,2.354923900962502,1.9156742596806287
2023-10-23,0.1941645139009807,0.20667262510017115,2.3555560764071863,1.94658395224102
2023-10-23,0.1941645139009807,0.23839508535344558,2.3555560764071863,1.9559651629698924
2023-10-23,0.1736944678655003,0.2336404806821459,2.323566307091905,1.9607077028999074
2023-10-23,0.1736944678655003,0.19360081240078636,2.323566307091905,1.951126320262645
2023-10-23,0.1426579294069055,0.20865214167141047,2.4134434876066364,1.956659769324883
2023-10-23,0.16331028189561245,0.23166998946810277,2.447151935716661,1.953050895242279
2023-10-24,0.1636048615050521,0.23179000929654256,2.444769909021228,1.9531024657452862
2023-10-24,0.13959336852717882,0.19612426010739403,2.401597170138636,1.9518834856574894
2023-10-24,0.16008204050034383,0.228282049724923,2.4346947404481725,1.8594283869299868
2023-10-24,0.16008204050034383,0.22144990096319356,2.4346947404481725,1.854474478077928
2023-10-24,0.16008204050034383,0.23076187328570072,2.4346947404481725,1.8697749738541607
2023-10-24,0.13533370277988974,0.19135711407597503,2.5254465412527476,1.9616041840051412
2023-10-24,0.13533370277988974,0.23739476621806765,2.5254465412527476,1.8811374673874377
2023-10-24,0.13533370277988974,0.22207101502754337,2.5254465412527476,1.8765718617922382
2023-10-24,0.15691538317127685,0.21811384702841652,2.563425589513019,1.8717808333505501
2023-10-24,0.187710118306488,0.20312785857869545,2.4674931035965115,1.8679444916089938
2023-10-24,0.1572217835795861,0.22660905978251838,2.560670548384429,1.884616091954198
2023-10-24,0.18029362547729497,0.24955361052752273,2.6035873672461634,1.8534568130042106
2023-10-25,0.15380635081117372,0.22700526509396154,2.549882276653911,1.8809140168072807
2023-10-25,0.16241177818882113,0.22855291549951748,2.547197032745191,1.8824747163672102
2023-10-25,0.16241177818882113,0.21678343538243997,2.547197032745191,1.8984636568884257
2023-10-25,0.1612578760489033,0.20085307306957642,2.546827736176846,1.8804506349503953
2023-10-25,0.12122053769443855,0.23749454372671475,2.6459273174653544,1.895426108820616
2023-10-25,0.12122053769443855,0.20894434506939213,2.6459273174653544,1.8791421950260603
2023-10-25,0.13013389550301735,0.19903814010133852,2.6419913825697723,1.8813862226064437
2023-10-25,0.12232511494843686,0.19803381830908315,2.6347625138611095,1.8820267796569394
2023-10-25,0.18603060891690298,0.22838802516670065,2.478054721390984,1.8856825308846628
2023-10-25,0.18603060891690298,0.20614654648610475,2.478054721390984,1.8758938808859102
2023-10-25,0.1828531360833117,0.22939504260059115,2.4773781286158734,1.8434982459981701
2023-10-25,0.1828531360833117,0.21762301984503407,2.4773781286158734,1.8257356029819487
2023-10-26,0.1828531360833117,0.22595774652297446,2.4773781286158734,1.8327299705663054
2023-10-26,0.18590033360541464,0.23309306200784044,2.479389565700292,1.8327966800498898
2023-10-26,0.18590033360541464,0.22584296005912088,2.479389565700292,1.8824126240416565
2023-10-26,0.18977450658109082,0.23588613072128836,2.4821886111397737,1.8962851118649597
2023-10-26,0.16800481349847976,0.24291207244238622,2.4449827462942975,1.901666286899522
2023-10-26,0.16800481349847976,0.2075498959017126,2.4449827462942975,1.9212220967627702
2023-10-26,0.16800481349847976,0.1928515265645399,2.4449827462942975,1.9176861274264354
2023-10-26,0.12002953622388284,0.24529465446897525,2.638928853333711,1.8505294611385341
2023-10-26,0.12861516291334488,0.22290931801131514,2.6353778176168765,1.8793525969998601
2023-10-26,0.12106711771315151,0.2084524052213424,2.6285679764751935,1.8755127984554263
2023-10-26,0.14335390598082895,0.2077961040912506,2.6703614107941958,1.874391184237997
2023-10-26,0.14335390598082895,0.22190829937378426,2.6703614107941958,1.879116081362679
2023-10-27,0.14367733290031548,0.19923561664865272,2.670476353903027,1.9108302833150699
2023-10-27,0.14367733290031548,0.2070259154996971,2.670476353903027,1.9005370007848388
2023-10-27,0.10944007457085647,0.20640065911481584,2.797004223740133,1.8994451836372583
2023-10-27,0.13767606049204256,0.23880429790353616,2.864025849742341,1.8157101011415606
2023-10-27,0.14687659440827833,0.2288136169214948,2.8598076267265546,1.8027970309101928
2023-10-27,0.14687659440827833,0.22206359086836,2.8598076267265546,1.820749228219339
2023-10-27,0.1805740852649827,0.2025290560898992,2.724164390368416,1.8108956123414395
2023-10-27,0.14958407677109095,0.22548099186052373,2.678831703283702,1.7807719596974512
2023-10-27,0.18169482287676444,0.2321993639846361,2.567528288442758,1.7854455203370418
2023-10-27,0.18169482287676444,0.2280277267418878,2.567528288442758,1.7785185783234663
2023-10-27,0.18169482287676444,0.24408252798711955,2.567528288442758,1.749490830201063
2023-10-27,0.126564409213616,0.20593898159254842,2.638721311134281,1.761486096935729
2023-10-30,0.15912861700387962,0.23606706623221949,2.530211291385472,1.7340889405446553
2023-10-30,0.13815485039990497,0.23818259751476253,2.494459678794584,1.737084915143985
2023-10-30,0.13815485039990497,0.22722909782087586,2.494459678794584,1.7342459708294533
2023-10-30,0.13815485039990497,0.234684769555705,2.494459678794584,1.6948764603226472
2023-10-30,0.1537554788986142,0.2249258212827585,2.5333625424280286,1.683127415081552
2023-10-30,0.1940545254641338,0.2588749322407667,2.3136925224128024,1.661137782917809
2023-10-30,0.1940545254641338,0.21934709100931662,2.3136925224128024,1.6645821535777465
2023-10-30,0.1940545254641338,0.24203729193855117,2.3136925224128024,1.6841513778828958
2023-10-30,0.13655007877126346,0.2587600854140546,2.4429277024281117,1.6740895320137703
2023-10-30,0.12720433481782983,0.25234679986299047,2.433909400612287,1.6734826607238724
2023-10-30,0.12720433481782983,0.24487370271537653,2.433909400612287,1.6788174560273883
2023-10-30,0.14793429458715096,0.21978209191716086,2.468109605446116,1.6597950755734308
2023-10-31,0.14863828131916862,0.2598775916257928,2.468328822115063,1.653876566677795
2023-10-31,0.14863828131916862,0.23857739460966246,2.468328822115063,1.6392335834171605
2023-10-31,0.14863828131916862,0.23041343673286255,2.468328822115063,1.6445059131632778
2023-10-31,0.15932411283362663,0.23031242857054046,2.3477861618937452,1.644469479894943
2023-10-31,0.1831523524396123,0.24003565807101424,2.38925888818272,1.6548968165667277
2023-10-31,0.1831523524396123,0.2333491760823212,2.38925888818272,1.6891483556451206
2023-10-31,0.1831523524396123,0.2456896896319932,2.38925888818272,1.6937495062069712
2023-10-31,0.15783195633170383,0.2559517274523348,2.343498702567578,1.7020886988900084
2023-10-31,0.16190240474475434,0.26218478824591307,2.3399411430324095,1.7063034698112682
2023-10-31,0.16190240474475434,0.21652116105792216,2.3399411430324095,1.7558654970829672
2023-10-31,0.16190240474475434,0.23980226047421083,2.3399411430324095,1.7488223080286507
2023-10-31,0.16190240474475434,0.23444056108291414,2.3399411430324095,1.7414156603129236
2023-11-01,0.16092653664259013,0.24128691851609307,2.3467895711742672,1.7458576873315617
2023-11-01,0.14206678609363269,0.26288440916399425,2.3189554334613334,1.6834752851569446
2023-11-01,0.13374039413522604,0.22610668318124266,2.3117695923880808,1.6898199401776977
2023-11-01,0.1570207177838984,0.2218048121460733,2.35127436647634,1.6872816236709645
2023-11-01,0.14905270596697376,0.2553808889221147,2.35324826613376,1.6336102901488723
2023-11-01,0.1866087086349609,0.23476049195452459,2.1968696636320995,1.619020724475461
2023-11-01,0.1686766316426715,0.26476850882095254,2.1727379846225925,1.6240357433330317
2023-11-01,0.1672825540996911,0.2506331500683554,2.17107645164684,1.6293321173748778
2023-11-01,0.2021477928569053,0.26573176577363533,2.049050288681825,1.6435161060817687
2023-11-01,0.19512792779406096,0.27131633230707586,2.049396072716426,1.6443990217189435
2023-11-01,0.1844950351715136,0.24931503448533696,2.0334238575990597,1.6293173828903602
2023-11-01,0.15042996646404577,0.23057160256674783,2.1392200090665394,1.632521646788203
2023-11-02,0.17558827492278203,0.2483673134955534,2.0935860478050885,1.6413160608425437
2023-11-02,0.17558827492278203,0.2415270734069131,2.0935860478050885,1.6561796313934238
2023-11-02,0.17558827492278203,0.2447667054309479,2.0935860478050885,1.6610078887437223
2023-11-02,0.17558827492278203,0.27316947773329125,2.0935860478050885,1.6089501401883162
2023-11-02,0.15518659437286722,0.26678913014566763,2.0653118445326593,1.6082043811236555
2023-11-02,0.1551865943728672,0.2280684550251651,2.0653118445326593,1.6116078398184233
2023-11-02,0.1551865943728672,0.25467814924165744,2.0653118445326593,1.5943184020292334
2023-11-02,0.17305754019078826,0.24425822685514345,2.0880509080254175,1.5863429643654618
2023-11-02,0.17985697534653816,0.2546718412292275,2.087480844158944,1.5943113949153405
2023-11-02,0.17985697534653816,0.27390577327735416,2.087480844158944,1.5932600774184242
2023-11-02,0.18598110240530324,0.23114925423548202,2.0919099253880944,1.634424879104149
2023-11-02,0.17908354643034266,0.2589037077408361,2.092444476706986,1.5839379372969384
2023-11-03,0.17934572512700048,0.250473694589846,2.0927155934319797,1.5750995570233828
2023-11-03,0.17934572512700048,0.2786399849628493,2.0927155934319797,1.5833545322464704
2023-11-03,0.21051689221301828,0.2780076281319225,2.0074573620336182,1.5834475820644278
2023-11-03,0.21026806557899427,0.26361447333132537,2.007358670110949,1.570827478879569
2023-11-03,0.21026806557899427,0.26387817900521354,2.007358670110949,1.5705039448915956
2023-11-03,0.21026806557899427,0.26357908419087955,2.007358670110949,1.570116871636519
2023-11-03,0.19032542450420822,0.26380598545481226,1.9811954807547965,1.5686339155837805
2023-11-03,0.18383314152010571,0.2604315563387956,1.981433336888394,1.5640660315076425
2023-11-03,0.19006990835394835,0.2681630978952989,1.9813090967766482,1.5485812128861778
2023-11-03,0.16427191529331514,0.2840438427417161,2.027939713936748,1.5573289020072143
2023-11-03,0.18179462166480176,0.24988356467683684,2.049611435772088,1.561990829606702
2023-11-03,0.15509258666578418,0.24429613364611258,2.1023808551965346,1.5587211021699245
2023-11-06,0.1491938752145633,0.282925919656646,2.0984398499969843,1.5545959425951466
2023-11-06,0.1491938752145633,0.267777482703754,2.0984398499969843,1.5730513265637527
2023-11-06,0.19916214664335927,0.28224693819785796,2.0308577434907438,1.5859889727139946
2023-11-06,0.17300561380102658,0.2558013645765384,2.0808736107888537,1.6045051800123715
2023-11-06,0.19067362405387445,0.2529791124047153,2.10346000770688,1.6009223980281797
2023-11-06,0.19067362405387445,0.2631402461238108,2.10346000770688,1.6038575823191055
2023-11-06,0.1699808348838821,0.23506132965175183,2.0743947326270304,1.6575988980390097
2023-11-06,0.18472842171943193,0.24528552960464087,2.080542905871202,1.66946971774516
2023-11-06,0.14661056344138193,0.2440347879057457,2.234624174679693,1.6743062731080098
2023-11-06,0.14661056344138193,0.26839296028875065,2.234624174679693,1.6950536803305123
2023-11-06,0.1403563681901531,0.24510607964218284,2.230139226669776,1.6742682899007824
2023-11-06,0.16610585998136304,0.2347025213929245,2.2551451938042573,1.6851222886717714
2023-11-07,0.16893160188859974,0.2501075972267464,2.2586907529616598,1.6772506375972727
2023-11-07,0.201666425469554,0.2290805643259053,2.154345562417547,1.6622552460774944
2023-11-07,0.201666425469554,0.26931858519045515,2.154345562417547,1.6571752962370088
2023-11-07,0.17988216007971813,0.235921952810351,2.123276453667715,1.6720913376000606
2023-11-07,0.21095610469389597,0.2511784896092766,2.0375056093018635,1.6868025802493147
2023-11-07,0.1908619560878438,0.2404684391791705,2.010632096932007,1.682529285116279
2023-11-07,0.18690275775015325,0.2682310473069695,2.0484656108991945,1.6296396327835128
2023-11-07,0.16708257694003276,0.2727695325248692,2.0220507151946747,1.6323461183575507
2023-11-07,0.17305525656397766,0.23658107005497317,2.0218207524316725,1.641568330360349
2023-11-07,0.17305525656397766,0.24529195061804474,2.0218207524316725,1.6345513531161067
2023-11-07,0.19478299948470387,0.23058370879468398,2.0524761916973393,1.621082151284796
2023-11-07,0.18600029927701656,0.2579304214116277,2.0541780264686897,1.573560921164239
2023-11-08,0.1805366182471207,0.26847810423419916,2.0504845309844955,1.5845990366962825
2023-11-08,0.21089676181761308,0.2386284390807014,1.9733201005880652,1.5788659460449304
2023-11-08,0.19473647562772647,0.2588147393894941,1.9547937694810105,1.5922556309988456
2023-11-08,0.17028303314853535,0.2785174536185332,1.9944683605183513,1.5750024420914468
2023-11-08,0.18663123798177414,0.23394442447935443,2.0135546428417475,1.606531286264213
2023-11-08,0.21723687416064744,0.27026760297525687,1.9846538837231191,1.5986872795711964
2023-11-08,0.1975966546571135,0.2601030771247805,1.9593916479626232,1.5879921238493035
2023-11-08,0.1975966546571135,0.2596294173658593,1.9593916479626232,1.5909764655581302
2023-11-08,0.16362229303016315,0.26033578681867736,2.064841745391158,1.5919081005447526
2023-11-08,0.18669469394732527,0.2593871676988656,2.085478279571519,1.5933447941382406
2023-11-08,0.21821264274438687,0.24845106864266747,2.052951534283745,1.5847689583673648
2023-11-08,0.18411180906098032,0.26863063949373783,2.1739938435471515,1.567620971604268
2023-11-09,0.18411180906098032,0.26309259596331336,2.1739938435471515,1.5666904740955063
2023-11-09,0.20227843664771075,0.26300825845091613,2.1987246635537963,1.5665804176265072
2023-11-09,0.20227843664771075,0.26364465711881163,2.1987246635537963,1.567027180291268
2023-11-09,0.17654731628300147,0.27763507180268077,2.2504880333175503,1.5481233981586844
2023-11-09,0.158280220905413,0.25018995369349956,2.2250750679356406,1.5398312940541419
2023-11-09,0.1508833306096197,0.26828741045247956,2.2191657731734695,1.5526276047485195
2023-11-09,0.1508833306096197,0.23726231951993168,2.2191657731734695,1.597214144672327
2023-11-09,0.17290074116734125,0.2584359755511733,2.2536272221425198,1.5768086425567283
2023-11-09,0.18157086650688262,0.28093803057677524,2.251587201307299,1.5949474284657115
2023-11-09,0.18157086650688262,0.24497479689806692,2.251587201307299,1.6006292071678148
2023-11-09,0.18157086650688262,0.27175401011496125,2.251587201307299,1.6004142000793316
2023-11-09,0.16670448437137583,0.27675082414850105,2.246157331741724,1.6013734746502388
2023-11-09,0.16670448437137583,0.2629782981720334,2.246157331741724,1.6058086657630206
2023-11-09,0.16670448437137583,0.260164450942887,2.246157331741724,1.6018728205637105
2023-11-09,0.16670448437137583,0.2540105442660706,2.246157331741724,1.6310651217326115
2023-11-09,0.17298391307930303,0.25619007778978714,2.2509717593227716,1.6338851229856826
2023-11-10,0.18164441617728702,0.23860759029304301,2.2489447098218056,1.637785761701054
2023-11-10,0.13928974656159485,0.23712993258193266,2.371267048177037,1.6379703479069998
2023-11-10,0.13928974656159485,0.2738465916659243,2.371267048177037,1.6272057736158627
2023-11-10,0.13928974656159485,0.2423245935700301,2.371267048177037,1.6150436710279015
2023-11-10,0.13928974656159485,0.2786425580706974,2.371267048177037,1.6076067288034062
2023-11-10,0.19833435090949872,0.25064674908578416,2.267777726060192,1.6626399190709649
2023-11-10,0.19833435090949872,0.25388798812539953,2.267777726060192,1.6675142182530978
2023-11-10,0.17259503357287825,0.2589216720018685,2.241776912750249,1.642864067175032
2023-11-10,0.19833689912697208,0.2379915688809043,2.1902787566402315,1.6280218557366442
2023-11-10,0.18028994495704428,0.2524536471373864,2.1659158796708136,1.6412496732296633
2023-11-10,0.1628383721866126,0.2583791556793433,2.14317264243444,1.645025272856308
2023-11-10,0.16890648786207232,0.25826622802608484,2.147502901891691,1.6454403707696283
2023-11-10,0.21243327772483664,0.2526854650755569,1.8152893490877002,1.6446787784630816
2023-11-10,0.15954925881015192,0.2483385465914031,1.8441061505252658,1.6421908453877176
2023-11-10,0.1814866554128156,0.2533042935459624,1.8167482372236525,1.6451535161780928
2023-11-10,0.16698203380399015,0.2533775856808183,1.802543576002944,1.6452559554436734
2023-11-13,0.18811827861471334,0.27385851328699956,1.7784212888158129,1.5992169742098032
2023-11-13,0.2058250718616696,0.259631273012238,1.797858328584754,1.5865255690992544
2023-11-13,0.20002307140147127,0.2795265678112199,1.7976372723436187,1.5843479858932223
2023-11-13,0.1958129088422069,0.26313922696466097,1.795309952307396,1.6057408738995012
2023-11-13,0.1958129088422069,0.243573399656843,1.795309952307396,1.5924428475784527
2023-11-13,0.20095333767900994,0.2758058297230542,1.7983754706552861,1.603957485473014
2023-11-13,0.19515591038494995,0.25500707836200814,1.7982062801278407,1.5898577117923243
2023-11-13,0.22704338471670407,0.240305042192249,1.7518047073543297,1.5960984524744308
2023-11-13,0.19969532955616037,0.26063507554503995,1.802497864982294,1.6099637323807612
2023-11-13,0.19969532955616037,0.25970690118137857,1.802497864982294,1.6128459804454764
2023-11-13,0.20241246913772074,0.2532932563348976,1.807007257508299,1.6044083605985937
2023-11-13,0.1589713976916783,0.2532932563348976,1.8499208810871903,1.6044083605985937
2023-11-13,0.17682353023083577,0.27985513546353125,1.8702723325258088,1.587380059211591
2023-11-13,0.14669804713751988,0.24158161996585958,1.9371971561831687,1.6259090014889845
2023-11-13,0.16529490231335398,0.2621827269585186,1.9599318519045386,1.6069484735930906
2023-11-13,0.20352486651982216,0.2721120911182294,1.6930048451490816,1.6174214229448658
2023-11-14,0.18180696019226814,0.26319234569479893,1.667758102971392,1.6237982605548449
2023-11-14,0.2211331492504129,0.2604466575530918,1.503450335056582,1.6198723702061817
2023-11-14,0.2211331492504129,0.2602959303721069,1.503450335056582,1.6208641123808623
2023-11-14,0.22518805508950782,0.2601152353849766,1.5054161418290144,1.6207270561971068
2023-11-14,0.20082700947881796,0.2647847765793047,1.5358794807193283,1.6265506311921856
2023-11-14,0.19346701606447092,0.2720147159172254,1.5256599017791075,1.6219177042910882
2023-11-14,0.21148881445990297,0.2566137658714464,1.5129133895705664,1.641954413218335
2023-11-14,0.21148881445990297,0.2698291453582414,1.5129133895705664,1.6576569152466303
2023-11-14,0.1930102387083893,0.23264077865246802,1.5266228573762923,1.6675912948241423
2023-11-14,0.2078696059797003,0.25530419329411475,1.5392965935234013,1.6824301056732227
2023-11-14,0.1956823141498582,0.2267970994032789,1.529950211385164,1.741042646761668
2023-11-14,0.1956823141498582,0.23548418116789419,1.529950211385164,1.7518465071528515
2023-11-14,0.2061283367979763,0.24855540822652647,1.521990573043772,1.7000345102026329
2023-11-14,0.18752552370241612,0.2553768173072879,1.5361648782269646,1.707183584738298
2023-11-14,0.18752552370241612,0.21828260596560872,1.5361648782269646,1.7158316168806191
2023-11-14,0.18752552370241612,0.226031656752451,1.5361648782269646,1.7157090052503858
2023-11-15,0.1770164980871829,0.25593280411470837,1.528868837639607,1.7262482416883003
2023-11-15,0.19503974069241536,0.2657991374775348,1.5157482999387977,1.7296590363054112
2023-11-15,0.19503974069241536,0.22438564804194605,1.5157482999387977,1.7367486222939392
2023-11-15,0.20741396020009778,0.26263054067634717,1.5252234711625203,1.7255711508201386
2023-11-15,0.21258298995277788,0.24763777651093621,1.5279121706271057,1.7160012883443332
2023-11-15,0.21091832284032516,0.2518036089622304,1.527272704506416,1.7184581137001371
2023-11-15,0.21091832284032522,0.2423315732582878,1.527272704506416,1.7414133147991573
2023-11-15,0.2049070383522178,0.22148041105913208,1.5270931470482665,1.7252531838078624
2023-11-15,0.2049070383522178,0.2657104027768555,1.5270931470482665,1.6836700367210826
2023-11-15,0.19397100291104072,0.24874091182726502,1.5192478687420452,1.6940929948648336
2023-11-15,0.23574612141694018,0.24351944020480812,1.3972054484431848,1.6933443651654918
2023-11-15,0.23574612141694018,0.2255295935518755,1.3972054484431848,1.6744648221304952
2023-11-15,0.23574612141694018,0.2653690349715619,1.3972054484431848,1.6692245479115833
2023-11-15,0.23574612141694018,0.2331793958818404,1.3972054484431848,1.6858364861992843
2023-11-15,0.2176377735031569,0.24572559462942584,1.3814876450516966,1.6968848036032838
2023-11-15,0.2121703272890468,0.24228963717946203,1.3811507109347172,1.6940544875240102
2023-11-16,0.22956053151169628,0.23810028620658916,1.3789253015241725,1.6933786233799915
2023-11-16,0.2203139518571344,0.21488595252994935,1.3732591683686872,1.7229728308133203
2023-11-16,0.23310617930374194,0.23984223342962696,1.3696153408571117,1.7430742081717752
