date,Ticker,open,high,low,close,volume,return_1d,sma_20,sma_50,signal,signal_shifted,strategy_return,equity_curve
2023-11-09,AAPL,181.18527771245388,182.33401412088384,180.04642375244092,180.6406097412109,53763500,-0.13972467179396286,287.07771453857424,285.1131890869141,1,1.0,-0.13972467179396286,0.16814495490546758
2023-11-09,MSFT,356.92119665439174,359.3742499704996,355.0099959471622,355.3351135253906,24847300,0.9670832269357943,293.91897048950193,285.7074340820312,1,1.0,0.9670832269357943,0.3307551204884208
2023-11-10,TSLA,210.02999877929688,215.3800048828125,205.69000244140625,214.6499938964844,130994000,-0.39592236813616655,283.46453323364256,281.7412872314453,1,1.0,-0.39592236813616655,0.19980176991148213
2023-11-10,SPY,424.9962221149656,429.8214972756239,422.9003639783408,429.5095520019531,89462200,1.000976306615156,293.9420104980469,286.89632598876955,1,1.0,1.000976306615156,0.39979860761264874
2023-11-10,AAPL,182.4255213215233,185.00369964258533,181.98921282435705,184.83511352539065,66133400,-0.5696600630559431,285.80565338134767,283.8807809448242,1,1.0,-0.5696600630559431,0.172049307590349
2023-11-10,MSFT,356.12324268113645,364.60543265510057,355.70949491528955,364.1818237304688,28042100,0.9703064898458347,295.267919921875,287.7756106567383,1,1.0,0.9703064898458347,0.33898986731874686
2023-11-13,SPY,428.16432214885,430.2113922506014,427.3747311670345,429.1001281738281,52236100,0.17825794757787095,295.48724975585935,292.1092132568359,1,1.0,0.17825794757787095,0.39941750531668146
2023-11-13,TSLA,215.6000061035156,225.3999938964844,211.6100006103516,223.7100067138672,140447600,-0.47865313472187443,289.1109077453613,288.4428036499023,1,1.0,-0.47865313472187443,0.20823506433406097
2023-11-13,MSFT,362.7532901083733,362.99957852895466,360.46772634989776,361.2361450195313,19986500,0.6147518402320054,298.2981414794922,292.36210388183594,1,1.0,0.6147518402320054,0.33624795333425495
2023-11-13,AAPL,184.26000678217756,184.46823531200093,182.66352248721637,183.24856567382807,43627500,-0.49271807874065265,296.49706954956054,291.9118753051758,1,1.0,-0.49271807874065265,0.1705725077869242
2023-11-14,SPY,435.0757306092195,438.72149812353575,434.85151436015457,437.4250183105469,97176900,1.3870583472349698,300.60944442749025,292.6172451782227,1,1.0,1.3870583472349698,0.40716652852157936
2023-11-14,MSFT,365.5019224424189,366.4279694233388,361.8962559120404,364.77288818359375,27683900,-0.16609047742069072,309.84527053833006,293.4522604370117,1,1.0,-0.16609047742069072,0.3395400454097049
2023-11-14,AAPL,186.1242058271512,186.53076740007103,184.73596524972663,185.86639404296875,60108400,-0.49045995449798785,297.84247665405275,289.16291595458983,1,1.0,-0.49045995449798785,0.17300925018781632
2023-11-14,TSLA,235.02999877929688,238.13999938964844,230.72000122070312,237.41000366210935,149771600,0.27731537960124575,298.60397720336914,290.5793505859375,1,1.0,0.27731537960124575,0.22098737607817748
2023-11-15,SPY,438.77017287083856,440.0081962593681,437.49317863842754,438.35101318359375,77327600,0.8463881320159998,309.41602783203126,292.84809936523436,1,1.0,0.8463881320159998,0.40802846851610336
2023-11-15,AAPL,186.27296484120737,187.90910668353808,186.20354524355437,186.43161010742188,53790500,-0.5746978916429718,297.4258972167969,292.4307315063477,1,1.0,-0.5746978916429718,0.17353536792958804
2023-11-15,MSFT,366.5102924140752,368.33653212587393,362.3938497137022,364.9209899902344,26860100,0.9573986931720804,306.6161476135254,293.08310638427736,1,1.0,0.9573986931720804,0.33967790240451184
2023-11-15,TSLA,239.2899932861328,246.6999969482422,236.4499969482422,242.83999633789065,150354000,-0.3345408924151245,300.86775436401365,293.9927062988281,1,1.0,-0.3345408924151245,0.22604175380040886
2023-11-16,AAPL,187.9785160308428,189.35684600106327,187.0662263637428,188.11734008789065,54412900,-0.22534449462706385,289.1281150817871,294.38228912353514,-1,1.0,-0.22534449462706385,0.17510448902564055
2023-11-16,TSLA,239.4900054931641,240.8800048828125,230.9600067138672,233.58999633789065,136816800,0.2417249586282404,290.30861511230466,290.95169158935545,-1,-1.0,-0.2417249586282404,0.1327773636602984
2023-11-16,SPY,437.9026427989849,439.2088801350535,436.8303495384098,438.88720703125,66665800,0.8788784361997872,303.22094497680666,295.71263580322267,1,-1.0,-0.8788784361997872,0.016082201923804884
2023-11-16,MSFT,366.1944332786477,371.5152048039166,365.4244547970808,371.3375244140625,27182300,-0.15391125905471603,304.02106552124025,299.75711517333986,1,1.0,-0.15391125905471603,0.0136069699773399
2023-11-17,AAPL,188.65281519385715,188.78172866103995,186.98692637498095,188.09751892089844,50922700,-0.4934594363505289,302.6934417724609,296.85725830078127,1,1.0,-0.4934594363505289,0.006892482241883185
2023-11-17,MSFT,368.810308519438,369.5605546240066,362.28524004589394,365.0986328125,40157000,0.941007169616292,299.47289581298827,296.0059484863281,1,1.0,0.941007169616292,0.013378357447948235
2023-11-17,SPY,438.8969439529958,440.0472384283698,437.9708954691744,439.43310546875,83133200,0.20360107098627567,312.2027954101562,297.975966796875,1,1.0,0.20360107098627567,0.016102205352387714
2023-11-17,TSLA,232.0,237.38999938964844,226.5399932861328,234.3000030517578,142532800,-0.4668130367605635,305.7087043762207,294.421731262207,1,1.0,-0.4668130367605635,0.008585485973297405
2023-11-20,AAPL,188.2958115269965,190.2988572113063,188.2859009272728,189.84271240234372,46505100,-0.18974515608347342,293.7458335876465,294.77293579101564,-1,1.0,-0.18974515608347342,0.006956431597241617
2023-11-20,SPY,439.17957381721214,443.6636896931191,439.1698162325605,442.8156127929688,69936200,1.3325394332466458,304.70111389160155,299.5160479736328,1,-1.0,-1.3325394332466458,-0.0023132878207657867
2023-11-20,MSFT,366.4510310616974,374.00274740716367,366.2338561414442,372.5911254882813,52465100,-0.15858629478251896,305.2688629150391,298.56971557617186,1,1.0,-0.15858629478251896,-0.0019464320765050125
2023-11-20,TSLA,234.0399932861328,237.1000061035156,231.0200042724609,235.6000061035156,116320100,-0.36767145005195334,307.8864349365235,299.76476409912107,1,1.0,-0.36767145005195334,-0.0012307845725087801
2023-11-21,SPY,441.7628569115485,442.6889351000426,440.5735916452,441.8505859375,49244600,0.8754268866332884,308.1077133178711,301.7388003540039,1,1.0,0.8754268866332884,-0.0023082464789364243
2023-11-21,TSLA,235.0399932861328,243.6199951171875,233.33999633789065,241.1999969482422,122288000,-0.4541141177023129,301.9290687561035,302.19260040283206,-1,1.0,-0.4541141177023129,-0.0012600391657147394
2023-11-21,AAPL,189.80306012274144,189.9121372454657,188.1470820818824,189.03952026367188,38134500,-0.21625405200881143,302.08772506713865,297.49861602783204,1,-1.0,0.21625405200881143,-0.001532527740990354
2023-11-21,MSFT,370.8439180073763,371.3868403080938,366.35235211982354,368.2773132324219,28423100,0.9481498509875055,308.6310905456543,300.46496215820315,1,1.0,0.9481498509875055,-0.0029855936902445767
2023-11-22,MSFT,373.14397762641977,374.910990611704,370.1529040901498,372.9959106445313,23345300,0.012812620388406915,305.36333541870124,300.97363525390625,1,1.0,0.012812620388406915,-0.003023846968831704
2023-11-22,SPY,443.5175782220272,444.8823016988857,442.4550424525896,443.5565490722656,59394900,0.1891726863863108,318.2195823669434,306.3460363769531,1,1.0,0.1891726863863108,-0.0035958762231467
2023-11-22,TSLA,242.0399932861328,244.00999450683597,231.3999938964844,234.2100067138672,117950600,-0.4719726104738249,311.68403320312507,302.53596588134764,1,1.0,-0.4719726104738249,-0.001898721135167394
2023-11-22,AAPL,189.88238464889707,191.31028267101584,189.22792193208025,189.70388793945312,39617700,-0.19002654668289598,309.02722778320316,299.30530670166013,1,1.0,-0.19002654668289598,-0.001537913714737706
2023-11-24,SPY,443.6052507749418,444.0244104771882,443.2738200976722,443.8294372558594,29737400,1.3395906223994434,321.81283264160163,304.63206604003904,1,1.0,1.3395906223994434,-0.0035980885050598296
2023-11-24,TSLA,233.75,238.75,232.3300018310547,235.4499969482422,65125200,-0.4695034236485093,321.9058326721192,304.9556658935547,1,1.0,-0.4695034236485093,-0.001908773633343893
2023-11-24,AAPL,189.26759079649733,189.2973377280717,187.66119596873028,188.37515258789065,24048300,-0.19993563376728252,309.3802299499512,301.61961853027344,1,1.0,-0.19993563376728252,-0.0015271417672430032
2023-11-24,MSFT,372.4825469539782,373.1143395355948,370.32070891042537,372.5812683105469,10176600,0.9778684353644291,309.4424171447754,305.4701165771484,1,1.0,0.9778684353644291,-0.003020485497756588
2023-11-27,MSFT,371.9395861092224,375.7500131738081,371.3670505013444,373.7460632324219,22179200,0.0031262841719250645,318.72484436035154,304.42659240722656,1,1.0,0.0031262841719250645,-0.0030299283937597534
2023-11-27,SPY,443.1958213147749,444.0146553010734,442.6401744048355,443.0301208496094,50506000,0.1853773576047053,322.62141876220704,308.8435949707031,1,1.0,0.1853773576047053,-0.0035916085131264056
2023-11-27,TSLA,236.88999938964844,238.3300018310547,232.1000061035156,236.0800018310547,112031800,-0.4671242637445995,312.4537635803223,309.1229949951172,1,1.0,-0.4671242637445995,-0.0019138810307733976
2023-11-27,AAPL,188.32555346106983,189.06925694915725,187.3141124806788,188.19664001464844,40552600,-0.20282684448076582,310.1485954284668,304.362243347168,1,1.0,-0.20282684448076582,-0.0015256945805900341
2023-11-28,SPY,442.6401584578128,444.7749872464689,442.0747837312387,443.46875,62115000,1.3564116233184729,322.82989730834964,309.6092987060547,1,1.0,1.3564116233184729,-0.003595164443336359
2023-11-28,MSFT,373.4894767472904,378.0797338088983,373.3019152003716,377.7835998535156,20453100,-0.1481167503831654,319.57829666137695,310.0088134765625,1,1.0,-0.1481167503831654,-0.0030626603688962755
2023-11-28,TSLA,236.67999267578125,247.0,234.00999450683597,246.72000122070312,148549900,-0.34692770857081145,313.28474044799805,306.4850109863281,1,1.0,-0.34692770857081145,-0.0020001386249844546
2023-11-28,AAPL,188.1867540672509,189.4758433082743,187.80993940877175,188.80154418945312,38415400,-0.23475379679266095,310.94481735229493,306.0614419555664,1,1.0,-0.23475379679266095,-0.0015305984886577015
2023-11-29,MSFT,378.8299894382341,379.3630305712079,372.5911728680928,373.9830627441406,28963400,0.9808262922302526,307.55144119262695,309.928291015625,-1,1.0,0.9808262922302526,-0.0030318497291810633
2023-11-29,TSLA,249.2100067138672,252.75,242.75999450683597,244.13999938964844,135401300,-0.34718968929168836,307.6984413146973,307.70438873291016,-1,-1.0,0.34718968929168836,-0.004084476694634526
2023-11-29,AAPL,189.29733590318364,190.4773479465504,187.38354604713916,187.7801818847656,43014200,-0.23085040405416046,307.63547439575194,307.1669924926758,1,-1.0,0.23085040405416046,-0.0050273797899407086
2023-11-29,SPY,445.63284701527954,446.7733838670977,442.7571852927255,443.1568298339844,63146000,1.3599765714676688,311.37945022583006,307.4399380493164,1,1.0,1.3599765714676688,-0.011864498520130122
2023-11-30,MSFT,373.62761871370674,375.20706991666657,370.6464267856955,374.042236328125,30554400,-0.15595967127879107,311.43176651000977,311.2240805053711,1,1.0,-0.15595967127879107,-0.010014115231042927
2023-11-30,TSLA,245.13999938964844,245.22000122070312,236.91000366210935,240.0800018310547,132353200,-0.35814734670646453,301.25793914794923,308.74204406738284,-1,1.0,-0.35814734670646453,-0.006427586431432109
2023-11-30,SPY,444.00492797140174,445.25267924938754,441.9188275346786,444.9017333984375,79752700,0.8531394951900939,311.7925254821777,309.058076171875,1,-1.0,-0.8531394951900939,-0.0009439585880294223
2023-11-30,AAPL,188.2462390361622,188.7222202024886,186.61009727764167,188.35531616210935,48794400,-0.5766361377751134,311.72509689331054,308.35098236083985,1,1.0,-0.5766361377751134,-0.0003996379536084869
2023-12-01,TSLA,233.13999938964844,240.19000244140625,231.8999938964844,238.8300018310547,121331700,0.2679759015960237,301.4751251220703,305.9028594970703,-1,1.0,0.2679759015960237,-0.000506731294538711
2023-12-01,AAPL,188.7321118594424,189.9517813230228,187.6413407094528,189.6344757080078,45704800,-0.205985536766219,299.1843490600586,306.0305776977539,-1,-1.0,0.205985536766219,-0.0006111106122405085
2023-12-01,SPY,444.2875992436387,448.0698536614184,443.6929814891745,447.5337219238281,89183400,1.359980801238505,312.1422775268555,306.23275177001955,1,-1.0,-1.359980801238505,0.00021998808783969164
2023-12-01,MSFT,371.9198864257866,373.3018950187399,366.5398888981319,369.6987915039063,33040500,-0.1739196994705342,311.99815368652344,306.3312698364258,1,1.0,-0.1739196994705342,0.000181727825715515
2023-12-04,SPY,444.1219125709975,447.55322124535616,442.89364668102655,445.1844482421875,72430900,0.20418150795465495,315.57007293701173,311.51763092041017,1,1.0,0.20418150795465495,0.00021883328720742956
2023-12-04,TSLA,235.75,239.3699951171875,233.2899932861328,235.5800018310547,104099800,-0.47082607498702345,305.197566986084,311.48103088378906,-1,1.0,-0.47082607498702345,0.0001158008695150475
2023-12-04,AAPL,188.38506152852517,188.45448112204545,185.87630278327032,187.8396759033203,43389500,-0.20265016366699573,302.7855506896973,306.4708041381836,-1,-1.0,0.20265016366699573,0.00013926793467505227
2023-12-04,MSFT,364.3583020623016,364.7728895928063,358.23793933360014,364.3977966308594,32063300,0.9399405097909785,311.5956085205078,310.03012786865236,1,-1.0,-0.9399405097909785,8.364361159046944e-06
2023-12-05,AAPL,188.6131455897171,192.7679567699872,188.5833835270736,191.7961883544922,66628400,-0.47366260134447324,299.0119804382324,306.5676318359375,-1,1.0,-0.47366260134447324,4.402476093868095e-06
2023-12-05,SPY,443.79047289953866,446.0617592426718,443.4102840370095,445.0967102050781,69793500,1.3206754733958364,302.37763595581055,310.6127661132812,-1,-1.0,-1.3206754733958364,-1.4117661055150038e-06
2023-12-05,MSFT,361.74234671627903,368.2871479324233,360.9229925891326,367.7343444824219,23065000,-0.17381023932307105,308.4283531188965,314.2051062011719,-1,-1.0,0.17381023932307105,-1.6571455101827667e-06
2023-12-05,TSLA,233.8699951171875,246.66000366210935,233.6999969482422,238.72000122070312,137971100,-0.3508357193106443,310.924275970459,314.3077062988281,-1,-1.0,0.3508357193106443,-2.2385313472501425e-06
2023-12-06,TSLA,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,126436200,0.002722829646282676,304.1936225891113,310.3173620605469,-1,-1.0,-0.002722829646282676,-2.2324362077337166e-06
2023-12-06,SPY,447.25102499801056,447.2802680067955,442.8643951878482,443.3030700683594,69124700,0.8519575515357849,314.1517761230469,311.7566729736328,1,-1.0,-0.8519575515357849,-3.3049532223306654e-07
2023-12-06,AAPL,192.8175522925244,193.1249473627368,190.4972006683192,190.7054443359375,41089700,-0.5698079774035181,314.2980392456055,311.80883148193357,1,1.0,-0.5698079774035181,-1.4217645113011894e-07
2023-12-06,MSFT,368.7412301197078,369.3729925287452,363.3020061210185,364.0621032714844,21182100,0.9090283685355629,310.34330291748046,311.7881008911133,-1,1.0,0.9090283685355629,-2.7141887854510714e-07
2023-12-07,MSFT,363.4994815324385,366.67811645989656,361.6140150571718,366.1845397949219,23118900,0.005829874915200373,309.95041809082034,310.32312957763673,-1,-1.0,-0.005829874915200373,-2.6983654043356523e-07
2023-12-07,TSLA,241.5500030517578,244.0800018310547,236.97999572753903,242.63999938964844,107142300,-0.33738327804462576,310.07841796875,310.4899295043945,-1,-1.0,0.33738327804462576,-3.608748769812626e-07
2023-12-07,AAPL,192.0044269286476,193.3629205543118,191.96475426663108,192.63905334472656,47477700,-0.20607050020894047,297.4652839660645,310.54585632324216,-1,-1.0,0.20607050020894047,-4.352405433936313e-07
2023-12-07,SPY,445.3989170074326,447.3387727517631,444.7945416347511,446.6856689453125,66995400,1.318770058249668,310.3818016052246,310.6232574462891,-1,-1.0,-1.318770058249668,1.3874165337020499e-07
2023-12-08,SPY,445.9350277005911,449.1421498074847,445.69132604578505,448.6060180664063,83194400,0.004299106182716894,320.8706024169922,312.14355529785155,1,-1.0,-0.004299106182716894,1.3814518827040078e-07
2023-12-08,MSFT,364.4570439652716,369.6494503159704,363.4995039710911,369.4224243164063,20154400,-0.17651032434049652,329.8599998474121,314.8200036621094,1,1.0,-0.17651032434049652,1.1376113628271338e-07
2023-12-08,TSLA,240.2700042724609,245.2700042724609,239.2700042724609,243.83999633789065,103126800,-0.33994262316614454,319.67531356811526,310.8597918701172,1,1.0,-0.33994262316614454,7.508887720040653e-08
2023-12-08,AAPL,192.56962283922067,194.34460366203945,192.04407357743747,194.06695556640625,53406400,-0.20412172538960172,310.8937217712402,309.9171310424805,1,1.0,-0.20412172538960172,5.976160602869163e-08
2023-12-11,MSFT,363.7462797263504,366.8261933792064,361.3968499172916,366.530029296875,27708800,0.888678205040708,306.9610008239746,313.46694122314454,-1,1.0,0.888678205040708,1.1287044280461926e-07
2023-12-11,SPY,448.108878200919,450.5264094395956,447.8944195446756,450.3509216308594,65002200,0.22868765349125786,317.69954681396484,315.1084133911133,1,-1.0,-0.22868765349125786,8.705836609111166e-08
2023-12-11,AAPL,191.48877730415995,191.8655919183663,189.8129630007935,191.5581817626953,60943700,-0.5746468530163008,317.8854721069336,311.4796588134766,1,1.0,-0.5746468530163008,3.7030549988113313e-08
2023-12-11,TSLA,242.7400054931641,243.44000244140625,237.4499969482422,239.7400054931641,97913900,0.25152579381943085,311.6525825500488,307.40332794189453,1,1.0,0.25152579381943085,4.634468846944362e-08
2023-12-12,AAPL,191.45905774250065,193.08528901898003,190.1104746012234,193.07537841796875,52696900,-0.19464680906802567,311.71654205322267,306.58063537597656,1,1.0,-0.19464680906802567,3.73238427416147e-08
2023-12-12,TSLA,238.5500030517578,238.9900054931641,233.8699951171875,237.00999450683597,95328300,0.22755162490868064,301.31220626831055,307.5267575073242,-1,1.0,0.22755162490868064,4.581694380530519e-08
2023-12-12,SPY,450.0000022439556,452.50526249444346,448.9959525762731,452.4077758789063,68327600,0.9088130727156223,305.54587783813474,307.69832427978514,-1,-1.0,-0.9088130727156223,4.177906323166785e-09
2023-12-12,MSFT,366.085815070236,369.6099596558735,365.7008108148425,369.5704650878906,24838300,-0.18310319850291057,312.08840103149413,310.38073364257815,1,-1.0,0.18310319850291057,4.942894333984157e-09
2023-12-13,MSFT,371.1893743181654,372.7885879751983,366.00681947505166,369.5605773925781,30955500,-2.675456035194923e-05,318.59793014526366,314.0044421386719,1,1.0,-2.675456035194923e-05,4.942762089019385e-09
2023-12-13,SPY,452.7879477122068,458.9000046679178,452.42727399846257,458.64654541015625,93278000,0.2410591753214617,319.3651039123535,315.7257476806641,1,1.0,0.2410591753214617,6.134260242008584e-09
2023-12-13,AAPL,193.452164559549,196.3377379763236,193.21418910624803,196.29808044433597,70404200,-0.5720057582276316,319.6447357177734,312.1767880249024,1,1.0,-0.5720057582276316,2.625428061112849e-09
2023-12-13,TSLA,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,146286300,0.21901341441791633,313.40613021850584,308.10198547363285,1,1.0,0.21901341441791633,3.2004320250857837e-09
2023-12-14,AAPL,196.35756706962985,197.94412551234103,194.51318172109637,196.44680786132807,66831600,-0.1790429463282014,304.9192436218262,307.30932159423827,-1,1.0,-0.1790429463282014,2.627417245791293e-09
2023-12-14,MSFT,368.5141690293138,368.95840003199714,359.45210962899,361.2289733886719,43277500,0.838813149072209,310.8486923217773,310.76996826171876,1,-1.0,-0.838813149072209,4.2350511192246814e-10
2023-12-14,SPY,460.5961454982613,461.7951683960883,457.428023862559,460.1184997558594,119026000,0.27375856770155926,324.222664642334,311.10296325683595,1,1.0,0.27375856770155926,5.394432647766516e-10
2023-12-14,TSLA,241.22000122070312,253.8800048828125,240.7899932861328,251.0500030517578,160829200,-0.4543796800498874,314.4408813476563,308.56829132080077,1,1.0,-0.4543796800498874,2.9433120672236994e-10
2023-12-15,MSFT,362.1372168446584,367.6159059530904,361.5745321982381,365.9673767089844,78502300,0.4577469518434325,310.30894927978517,310.9532388305664,-1,1.0,0.4577469518434325,4.2906041943193405e-10
2023-12-15,AAPL,195.8716890303461,196.73438033852588,195.3461397126402,195.91136169433597,128538400,-0.46467533949037265,301.63339614868164,311.0954351806641,-1,-1.0,0.46467533949037265,6.284342154933497e-10
2023-12-15,SPY,459.5175058870526,460.70182566065625,457.50126494486375,459.3609008789063,141553700,1.3447384414366357,312.4094413757324,312.8029919433594,-1,-1.0,-1.3447384414366357,-2.166454319946322e-10
2023-12-15,TSLA,251.2100067138672,254.1300048828125,248.3000030517578,253.5,135932800,-0.4481463278329254,315.38109359741213,312.99019195556644,1,-1.0,0.4481463278329254,-3.1373428678480437e-10
2023-12-18,MSFT,364.703768160994,368.2081500319999,363.9436409033798,367.8626403808594,21802900,0.4511346760586168,315.44772415161134,316.5918411254883,-1,1.0,0.4511346760586168,-4.552707026219483e-10
