date,equity_ml,ret_ml,equity_mom,ret_mom,portfolio_return_equal,portfolio_equity_equal,port_ret_vol,equity_vol_weighted,port_ret_sharpe,equity_sharpe_weighted,mean_ml_roll,vol_ml_roll,mean_mom_roll,vol_mom_roll,sharpe_ml_roll,sharpe_mom_roll,invvol_ml_roll,invvol_mom_roll,sh_score_ml,sh_score_mom,iv_score_ml,iv_score_mom,comb_score_ml,comb_score_mom,w_ml_dynamic,w_mom_dynamic,port_ret_dynamic,equity_dynamic
2023-11-03,23265.079798469957,0.001498343528882895,6854.700413004482,0.007588815050936226,0.004543579289909561,9845.93066072439,0.0014983435304364765,9815.138747306748,0.005992885948246214,9860.010255799505,-0.0009941529461848725,0.00940003662728427,-0.0006113113235756572,0.013534504128202778,-0.10576053962377906,-0.045166879982091526,106.3825642016574,73.88523366114546,0.0,1.0,1.0,0.0,0.30000000000000004,0.7,0.999999999744916,2.5508395748430043e-10,0.0014983435304364767,9815.138747306748
2023-11-06,23248.516582042677,-0.0007119346493008605,6892.990647935802,0.005585982263889733,0.002437023807294436,9869.925428149547,-0.0007119346476943628,9808.151009960613,0.003935694785869324,9898.816246751872,-0.0009792993516120297,0.009135423000951942,-0.0002851379768669525,0.013229791066119228,-0.1071980302948187,-0.021552719573718383,109.46400619826763,75.58698357383325,0.0,1.0,1.0,0.0,0.30000000000000004,0.7,0.999999999744916,2.5508395748430043e-10,-0.0007119346476943629,9808.151009960613
2023-11-07,23318.36962144183,0.0030046235058760473,6955.438373031711,0.009059598117198808,0.006032110811537428,9929.461912033757,0.003004623507420574,9837.620811049472,0.007472970519767523,9972.789808744446,-0.0007801032087376258,0.00893628093071776,0.00018209882783633556,0.013045367352337793,-0.08729618224692139,0.013958888463474551,111.90337543693138,76.65556461472855,0.0,1.0,1.0,0.0,0.30000000000000004,0.7,0.999999999744916,2.5508395748430043e-10,0.0030046235074205744,9837.620811049472
2023-11-08,23316.68949154904,-7.205177377600513e-05,6978.5494682301,0.0033227373975444063,0.0016253428118842006,9945.600691578358,-7.205177291004888e-05,9836.911993028818,0.002433176906802535,9997.055370603477,-0.0007463864737394534,0.008711379581425208,0.0003316530454414818,0.01273350794689515,-0.08567948012860464,0.026045693521740784,114.79238054696233,78.53295448280872,0.0,1.0,1.0,0.0,0.30000000000000004,0.7,0.999999999744916,2.5508395748430043e-10,-7.205177291004889e-05,9836.911993028818
2023-11-09,22981.774719859575,-0.014363735975934877,6870.384498624076,-0.015499635002724554,-0.014931685489329716,9797.09611004925,-0.014363735976224626,9695.617186339594,-0.015201987389069884,9845.08026093173,-0.0013653569056574272,0.008983493209096206,-0.00038795095674788347,0.01287685615967761,-0.15198507683792087,-0.030127769692940048,111.31527310416992,77.65870703218575,0.0,1.0,1.0,0.0,0.30000000000000004,0.7,0.999999999744916,2.5508395748430043e-10,-0.014363735976224628,9695.617186339594
2023-11-10,19878.457435251417,-0.13503383974634664,7013.278085735978,0.020798484734081413,-0.057117677506132614,9237.50873393887,-0.1350338397065963,8386.380769342893,-0.020035355614342533,9647.830576852219,-0.007177030072643914,0.029221094439190538,0.0005331984211142598,0.013333878759357673,-0.24561126851629064,0.03998824578632552,34.22185305485434,74.99693210411137,0.0,1.0,0.0,1.0,0.0,1.0,0.999999999744916,2.5508395748430043e-10,-0.1350338397065963,8386.380769342893
2023-11-13,19981.482389112898,0.005182743892329533,7037.48508391645,0.0034515953716003356,0.004317169631964934,9277.38862612004,0.005182743891887945,8429.845233050251,0.003905220398054617,9685.507481617917,-0.006662039490770021,0.02868993973822547,0.0006547982940511796,0.013054390007872483,-0.2322082078790062,0.05015924096463349,34.85542350817959,76.6025834525357,0.0,1.0,0.0,1.0,0.0,1.0,0.999999999744916,2.5508395748430043e-10,0.0051827438918879455,8429.845233050251
2023-11-14,20264.35914586449,0.01415694547796531,7203.118904549768,0.02353593913994345,0.01884644230895438,9452.234395639962,0.014156945480357739,8549.186092422398,0.02107829544439429,9889.66146984435,-0.005829280092020608,0.028392842187727307,0.0015700439278868706,0.013574175860709,-0.2053080862239389,0.11566403323471196,35.22014433737268,73.66929751474197,0.0,1.0,0.0,1.0,0.0,1.0,0.999999999744916,2.5508395748430043e-10,0.01415694548035774,8549.186092422398
2023-11-15,20369.940035719774,0.005210176600962457,7244.671018158179,0.005768628028917533,0.005489402314939995,9504.121513012742,0.005210176601104908,8593.72886175963,0.0056222930722421545,9945.264045013075,-0.0054046856038289515,0.02790330877264865,0.0017315279317726652,0.013325386465571736,-0.19369335901578547,0.12994204229996212,35.838043729789455,75.04472778959618,0.0,1.0,0.0,1.0,0.0,1.0,0.999999999744916,2.5508395748430043e-10,0.005210176601104909,8593.72886175963
2023-11-16,20226.738172533886,-0.007030058160935937,7241.076485077247,-0.0004961623615375998,-0.0037631102612367684,9468.356455823083,-0.007030058159269244,8533.314448056468,-0.0022082850473503185,9923.302067130522,-0.005464884587425506,0.027363233334670202,0.001649020883872285,0.013073647768454842,-0.19971633178675932,0.12613318892154768,36.54538876196929,76.4897462216231,0.0,1.0,0.0,1.0,0.0,1.0,0.999999999744916,2.5508395748430043e-10,-0.007030058159269245,8533.314448056468
2023-11-17,20239.24641271669,0.0006184012506667003,7211.670876163451,-0.004060944387812571,-0.0017212715685729352,9452.058843054561,0.0006184012494730742,8538.591460373293,-0.0028347825284304705,9895.17166380628,-0.005247624378922213,0.026876324919869077,0.001445093552740683,0.01287456033156425,-0.1952508162692571,0.11224410896563061,37.2074680218173,77.67255535308061,0.0,1.0,0.0,1.0,0.0,1.0,0.999999999744916,2.5508395748430043e-10,0.0006184012494730742,8538.591460373293
2023-11-20,20286.803769572292,0.0023497592689873947,7293.491303127756,0.011345557550989094,0.006847658409988244,9516.78331328291,0.0023497592712820783,8558.655094820993,0.008988325236842233,9984.11268499496,-0.004985645632442572,0.026429707715267425,0.001786488863025111,0.012775542225201443,-0.18863794053850078,0.139836637187972,37.83621108387583,78.27456419245893,0.0,1.0,0.0,1.0,0.0,1.0,0.999999999744916,2.5508395748430043e-10,0.0023497592712820783,8558.655094820993
2023-11-21,20376.50694070608,0.004421749830711752,7290.657955791068,-0.00038847613837178496,0.0020166368461699835,9535.97520916949,0.00442174982948474,8596.499326527137,0.000871981214852575,9992.818643703245,-0.004672065783670761,0.026026759251783445,0.0017139900296452145,0.012559620857545407,-0.17951008569576768,0.1364682938351205,38.42199446830771,79.62023785130687,0.0,1.0,0.0,1.0,0.0,1.0,0.999999999744916,2.5508395748430043e-10,0.0044217498294847404,8596.499326527137
2023-11-22,20259.857729688243,-0.00572469125141406,7291.239495600859,7.976506555618101e-05,-0.0028224630929289396,9509.060271086524,-0.005724691249933436,8547.28702205251,-0.001441217460674006,9978.416818992591,-0.004706021443920545,0.025590001950723612,0.0016612730953197619,0.012352007591719043,-0.18390078488397582,0.13449417699787541,39.0777617729616,80.95849946452542,0.0,1.0,0.0,1.0,0.0,1.0,0.999999999744916,2.5508395748430043e-10,-0.005724691249933436,8547.28702205251
2023-11-24,20263.792598563912,0.00019421996581470147,7289.884662108157,-0.00018581662192285187,4.201671945924801e-06,9509.100225038295,0.00019421996571776019,8548.94707584491,-8.623296107471948e-05,9977.556350563453,-0.004552888899866318,0.025188776286134754,0.0016035515416559301,0.012155534873532827,-0.18075069817395104,0.13191945548586803,39.700221584422636,82.26705039342829,0.0,1.0,0.0,1.0,0.0,1.0,0.999999999744916,2.5508395748430043e-10,0.0001942199657177602,8548.94707584491
2023-11-27,20272.664300140303,0.00043781052008107224,7294.686670583786,0.0006587221469482873,0.0005482663335146798,9514.313744553701,0.0004378105201374232,8552.689894810814,0.0006008351191273077,9983.551216821943,-0.0044016555841103365,0.024807294980043373,0.0015749203478769107,0.011965227642140095,-0.17743391964546393,0.13162477095966235,40.31072314835076,83.57550979457508,0.0,1.0,0.0,1.0,0.0,1.0,0.999999999744916,2.5508395748430043e-10,0.0004378105201374232,8552.689894810814
2023-11-28,20472.592462691562,0.009861957934649723,7387.092305973606,0.012667526319183997,0.01126474212691686,9621.49003540068,0.009861957935365378,8637.036162787663,0.011932363496691113,10102.678578928893,-0.0039821375394409235,0.024550706416189456,0.0019011734646800602,0.011935128226535084,-0.16220052783552433,0.15929225296911573,40.73202550866604,83.78628038337486,0.0,1.0,0.0,1.0,0.0,1.0,0.999999999744916,2.5508395748430043e-10,0.00986195793536538,8637.036162787663
2023-11-29,20412.008293188068,-0.0029592817623805834,7341.751842577143,-0.006137795700724924,-0.004548538731552754,9577.726315319413,-0.002959281763191371,8611.476739183101,-0.005304907330893193,10049.084805273878,-0.003952913088667771,0.024187590075322125,0.001671488631382775,0.011836557313003086,-0.16342732270383603,0.14121408676377176,41.343515285562496,84.4840246666526,0.0,1.0,0.0,1.0,0.0,1.0,0.999999999744916,2.5508395748430043e-10,-0.0029592817631913714,8611.476739183101
2023-11-30,20346.874049674545,-0.003190976731831885,7331.872482131738,-0.0013456407485896715,-0.0022683087402107782,9556.001075007027,-0.003190976731361169,8583.99771728571,-0.0018291871192168928,10030.703148788154,-0.003931748189866774,0.023839887274941973,0.0015876794819390959,0.011677070612914413,-0.16492310322286724,0.1359655631595805,41.94650706469979,85.6379166615672,0.0,1.0,0.0,1.0,0.0,1.0,0.999999999744916,2.5508395748430043e-10,-0.0031909767313611694,8583.99771728571
2023-12-01,20342.072859633547,-0.0002359669612774784,7321.984242531309,-0.0013486649726284217,-0.00079231596695295,9548.429702775078,-0.0002359669615613098,8581.972177426314,-0.0010570968842808733,10020.099723742424,-0.003831862210715712,0.023514296790009097,0.0015083188210048386,0.011523862105773603,-0.162958826493328,0.13088657319573024,42.527318972383064,86.77646355200547,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0013486649726284217,8572.420780239285
2023-12-04,20258.722331131103,-0.0040974451855319005,7247.364899979105,-0.01019113673022698,-0.00714429095787944,9480.212942787595,-0.004097445187086304,8546.808016832209,-0.008594363862349547,9933.983340779552,-0.0038388512363687695,0.023194399490126832,0.0012004384117618961,0.011524420075713806,-0.16550767947248882,0.10416475656694098,43.11385601621936,86.77226215550473,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.01019113673022698,8485.058067958827
2023-12-05,20370.009783825157,0.00549331052941282,7308.172851425662,0.008390353222966995,0.006941831876189908,9546.022987186909,0.005493310530151809,8593.758287310258,0.007631220743710311,10009.791760517384,-0.0035995650372461644,0.02293590749004095,0.001384795201792796,0.011429904123548325,-0.1569401620061966,0.1211554521214039,43.59975729908277,87.4897977437765,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.008390353222966995,8556.250702266389
2023-12-06,20366.616406549823,-0.0001665869241765927,7273.454727466629,-0.0047505887811971625,-0.0024585878526868776,9522.553251029141,-0.00016658692534589803,8592.32667954001,-0.003549410523665836,9974.2629003029,-0.003513740584419425,0.022646453900336126,0.0012314106022180472,0.011324043829671502,-0.15515632601390514,0.10874300918824412,44.15702362943267,88.30767657219576,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0047505887811971625,8515.60347367109
2023-12-07,20452.24814925826,0.004204514927717451,7336.398250228872,0.008653868776353324,0.0064291918520353875,9583.77557280123,0.004204514928852409,8628.453245337712,0.007487973283780718,10048.949914425773,-0.0033254904499770625,0.022394045861375035,0.0014124461674408586,0.011241523399913841,-0.1484988675366083,0.1256454412087675,44.65472680507399,88.95591499704251,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.008653868776353324,8589.296388683699
2023-12-08,20493.61385794865,0.002022550694110059,7382.1637471167915,0.006238142386353118,0.004130346540231589,9623.359887080707,0.0020225506951853886,8645.904729447444,0.005133501236263521,10100.536211234628,-0.003198156137022607,0.022134650110777837,0.0015273436964625792,0.011128525001926114,-0.1444864102670119,0.1372458341243092,45.178035116673406,89.85916820305665,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.006238142386353118,8642.877642554897
2023-12-11,20385.07943758831,-0.005296011777749299,7336.57386018377,-0.006175680802370076,-0.005735846290059687,9568.161773974487,-0.005296011777973688,8600.115916169052,-0.005945174938900588,10040.486756482138,-0.003246943477504623,0.02187189477610846,0.001348203591838564,0.01105781719103348,-0.14845277515926,0.12192312176509755,45.72077591980461,90.43376126808066,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.006175680802370076,8589.501989020537
2023-12-12,20356.92731635245,-0.001381016018213277,7359.406114039063,0.003112113949974127,0.000865548965880425,9576.443486503327,-0.0013810160170671512,8588.239018340188,0.0019347474928067183,10059.9125630608,-0.0032045360352480016,0.02161790459595563,0.001388292463614372,0.010931716337771612,-0.14823527511762263,0.12699675153639872,46.25795231731591,91.476943702314,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.003112113949974127,8616.233497983898
2023-12-13,20442.57613816869,0.004207355092703091,7428.362259766841,0.009369797597694074,0.0067885763451985826,9641.453904226933,0.004207355094019947,8624.372789522662,0.00801704646753176,10140.563349538164,-0.003039827343515755,0.02139937801207122,0.001565659244371699,0.01087207946173752,-0.1420521354312734,0.1440073400752613,46.7303301729568,91.97872435713279,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.009369797597694074,8696.96586191448
2023-12-14,20656.355012270156,0.01045753102038427,7458.039893702705,0.0039951786003493694,0.00722635481036682,9711.126471026673,0.010457531018735826,8714.562435486238,0.005688554271121058,10198.248494491754,-0.0027464065095179286,0.021253646466749283,0.0016184748825451266,0.01075656612686054,-0.12922048523836144,0.15046389930180273,47.05074969438638,92.96647166077196,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0039951786003493694,8731.711793813969
2023-12-15,20693.052987544168,0.001776594914844054,7492.691737908585,0.004646240124719592,0.003211417519781823,9742.312952712544,0.0017765949155760543,8730.044682800593,0.003894286800867361,10237.96339899582,-0.002650172436659163,0.021031709621140378,0.0016828954196126684,0.010648167305025316,-0.12600841702356413,0.15804554637476814,47.54725212613401,93.91287452142663,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.004646240124719592,8772.281423507877
2023-12-18,20644.43257752578,-0.002349600614643732,7500.881368246579,0.0010930157845088218,-0.0006282924150674551,9736.19193137914,-0.0023496006137655756,8709.532564455685,0.00019092278876763828,10239.918059519256,-0.002643910523700508,0.020806810312211335,0.0016706062605480049,0.010534623955791005,-0.1270694779270814,0.15858242947814508,48.06118693806271,94.92507793316044,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0010930157845088218,8781.869665569924
2023-12-19,20751.37980776445,0.005180439318787533,7557.264182019595,0.007516825157600993,0.006348632238194263,9798.003433351942,0.005180439319383507,8754.65176940604,0.006904605538516701,10310.62065446697,-0.00248422991467014,0.02061925109566992,0.0017899168502837801,0.01045771340964254,-0.12048109328237594,0.1711575733786495,48.49836666521811,95.6231980002387,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.007516825157600993,8847.881444402854
2023-12-20,20540.948714387618,-0.010140583196212138,7432.544610847985,-0.016503269988674685,-0.013321926592443412,9667.47515086032,-0.010140583197835156,8665.874494770303,-0.01483601040349746,10157.652179170782,-0.00263735698030098,0.020436470054673136,0.0014240531135046109,0.010668864503037952,-0.12905149339613595,0.13347747673607746,48.93212953727953,93.73068705814482,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.016503269988674685,8701.862468098088
2023-12-21,20671.395021347467,0.006350549274702244,7517.417224929342,0.011419052091188764,0.008884800682945504,9753.368740683041,0.006350549275995137,8720.907557768933,0.01009091663852187,10260.152200553894,-0.0024611235243205245,0.020270182335415443,0.0016200334856160648,0.010653966397891432,-0.12141595391673042,0.15205918857944697,49.333547348157325,93.86175651895371,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.011419052091188764,8801.22948891166
2023-12-22,20621.287414536037,-0.0024240070280542314,7511.101275678073,-0.0008401754302428399,-0.0016320912291485357,9737.45035310672,-0.002424007027650221,8699.768016561413,-0.001255197966930614,10247.27367837136,-0.0024604097455461727,0.02007047189509941,0.0015727217756957013,0.010554514164415378,-0.12258853495850931,0.14900939552463194,49.824438868533484,94.74618958506942,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0008401754302428399,8793.834912139147
2023-12-26,20687.013597975445,0.0031872977723532703,7543.788763789871,0.00435189021051352,0.0037695939914333954,9774.156587449674,0.0031872977726503386,8727.496767783172,0.004046723860403725,10288.741565269715,-0.002353849226340523,0.019891682995399906,0.0016251589159752828,0.010459504581896479,-0.11833333694714859,0.15537628032480053,50.272267069169416,95.60682269127929,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00435189021051352,8832.104716206159
2023-12-27,20775.342283919337,0.0042697649675511595,7574.285701575588,0.004042655320904753,0.004156210144227956,9814.780036209704,0.004269764967493228,8764.761127736163,0.0041021664594549,10330.947695828763,-0.0022311897042314177,0.019723738470260266,0.001669927367918421,0.010365581961681011,-0.11312204872294557,0.1611030981272184,50.70032750169621,96.47311686857064,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.004042655320904753,8867.809871331918
2023-12-28,20632.534860236552,-0.006873890294135987,7536.297268226616,-0.005015447640306148,-0.005944668967221067,9756.434417908345,-0.006873890293661928,8704.513121293952,-0.005502428444039972,10274.102395373346,-0.0023156024422296825,0.01955028336708055,0.0015483750950416107,0.010308646096847474,-0.11844342093418321,0.15020159587349935,51.15015374579352,97.00594923962069,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.005015447640306148,8823.333835238062
2023-12-29,20533.509395390498,-0.004799481281231088,7499.022485751566,-0.004946033993669885,-0.004872757637450487,9708.893677584198,-0.004799481281268471,8662.735973505747,-0.004907631755351827,10223.680884200076,-0.002359957421497565,0.019374581655205475,0.0014324035041717626,0.010251302478098166,-0.12180688406572651,0.13972892783449542,51.61401767512872,97.54858001083207,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.004946033993669885,8779.693326151477
2024-01-02,20437.874517977158,-0.004657502795640478,7413.210833760201,-0.01144304503079041,-0.008050273913215444,9630.73442408536,-0.00465750279737136,8622.389256476254,-0.00966498165894871,10124.869195967336,-0.0024002652350790196,0.019203226520653628,0.0012065184421548823,0.010301503826458364,-0.12499280954153535,0.11712061292022846,52.07458230649266,97.07320570338496,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.01144304503079041,8679.226900063795
2024-01-03,20239.304741109387,-0.009715774343027173,7322.734217221239,-0.012204781243631446,-0.01096027779332931,9525.178899443605,-0.009715774343662078,8538.616068157115,-0.011552569253954263,10007.900943393695,-0.002526394702457436,0.019058254584594342,0.0009752891372275319,0.010361481312681293,-0.13256170397155026,0.094126419552954,52.47070216012046,96.51129696833135,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.012204781243631446,8573.298834384676
2024-01-04,20197.830180244913,-0.002049208774461131,7281.918176595391,-0.00557387983983626,-0.0038115443071486954,9488.873258034857,-0.0020492087753602177,8521.118661180815,-0.004650285482605749,9961.361346925274,-0.002518306805372753,0.018893347083133862,0.0008642862732095015,0.010307096193283061,-0.1332906654544473,0.08385351771265513,52.92868413414701,97.02053626429537,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.00557387983983626,8525.512296850808
