date,Ticker,open,high,low,close,volume,return_1d,sma_5,sma_20,rsi,daily_return,signal_prob,signal,position,strategy_return,equity_curve
2024-01-12,AAPL,184.4979701725253,185.17226924419936,183.6352789154723,184.3591461181641,40477800,0.0017781698680385816,184.12116394042968,188.6681701660156,-inf,0.0017781698680385816,0.9315757416556831,1,1.0,0.0017781698680385816,10205.852736119557
2024-01-16,AAPL,180.63071876275188,182.7130795886869,179.41103406753936,182.08837890625,65603000,-0.012317084667221478,183.7384033203125,187.95024871826172,-inf,-0.012317084667221478,0.9138302310129348,1,1.0,-0.012317084667221478,10080.146383867579
2024-01-17,AAPL,179.74819585869173,181.39424823145328,178.78633804828397,181.14634704589844,47317400,-0.005173486995765808,183.2505310058594,187.21199798583984,-inf,-0.005173486995765808,0.9324200367452888,1,1.0,-0.005173486995765808,10027.996877635223
2024-01-18,AAPL,184.5277476383262,187.5521455345408,184.26993581776136,187.0464324951172,78005800,0.032570822130483235,183.73444213867188,186.85204696655273,-inf,0.032570822130483235,0.9029370181183952,1,1.0,0.032570822130483235,10354.616980261722
2024-01-19,AAPL,187.7405382804929,190.3385380102556,187.23482528040057,189.95181274414065,68903000,0.015532935914718937,184.91842346191407,186.5853057861328,-inf,0.015532935914718937,0.9050563218808082,1,1.0,0.015532935914718937,10515.454582237586
2024-01-22,AAPL,190.68560481730816,193.69016613117572,190.6459321523824,192.2622528076172,60133900,0.012163295680618802,186.4990447998047,186.53870086669923,50.0,0.012163295680618802,0.9061362430321729,1,1.0,0.012163295680618802,10643.35716553746
2024-01-23,AAPL,193.3827518428589,194.10661903356933,192.20273983497611,193.54139709472656,42355600,0.006653122328642125,188.7896484375,186.56349182128906,50.0,0.006653122328642125,0.9315757416556831,1,1.0,0.006653122328642125,10714.16872274721
2024-01-24,AAPL,193.7793857004472,194.73133285541883,192.70845082511164,192.8671112060547,53631300,-0.0034839362471991153,191.13380126953126,186.60811309814454,50.0,-0.0034839362471991153,0.8302845477719225,1,1.0,-0.0034839362471991153,10676.841241975424
2024-01-25,AAPL,193.5810897970112,194.62227786062397,191.48880306885755,192.53990173339844,54822100,-0.0016965540190346795,192.2324951171875,186.66364212036132,50.0,-0.0016965540190346795,0.8302845477719225,1,1.0,-0.0016965540190346795,10658.727404055755
2024-01-26,AAPL,192.63905549468925,193.1249321296598,190.3286146537771,190.80458068847656,44594000,-0.00901278659280036,192.40304870605468,186.62744903564453,50.0,-0.00901278659280036,0.9315757416556831,1,1.0,-0.00901278659280036,10562.662568612166
2024-01-29,AAPL,190.3980094284619,190.58641673883767,187.9884173153908,190.120361328125,47145600,-0.0035859692565173296,191.97467041015625,186.53572540283204,50.0,-0.0035859692565173296,0.9262519544118688,1,1.0,-0.0035859692565173296,10524.785185374158
2024-01-30,AAPL,189.337012324598,190.18979301004532,185.8961426509305,186.4613494873047,55859400,-0.019245765236608703,190.55866088867188,186.31310958862304,50.0,-0.019245765236608703,0.9061362430321729,1,1.0,-0.019245765236608703,10322.227640530708
2024-01-31,AAPL,185.46973396127984,185.5292429522646,182.8023300635689,182.85189819335935,55467800,-0.019357637944109607,188.5556182861328,186.2516296386719,-inf,-0.019357637944109607,0.9061362430321729,1,1.0,-0.019357637944109607,10122.413695088635
2024-02-01,AAPL,182.4453740673312,185.38051582576705,182.27680306565716,185.2912750244141,64885400,0.0133407246802284,187.10589294433595,186.38103485107422,50.0,0.0133407246802284,0.9061362430321729,1,1.0,0.0133407246802284,10257.454029294186
2024-02-02,AAPL,178.350016469113,185.7573045610492,177.7451370154647,184.28973388671875,102551700,-0.005405225570191408,185.80292358398438,186.5763801574707,50.0,-0.005405225570191408,0.9021532031685735,1,1.0,-0.005405225570191408,10202.010176489981
2024-02-05,AAPL,186.5704408518845,187.6612122062837,184.27983613833493,186.10438537597656,69668800,0.00984673129092073,184.99972839355468,186.89865188598634,50.0,0.00984673129092073,0.9050563218808082,1,1.0,0.00984673129092073,10302.466629325118
2024-02-06,AAPL,185.291266866256,187.7206955127049,185.2020260688322,187.71078491210935,43490800,0.008631712427880078,185.24961547851564,187.08408203125,50.0,0.008631712427880078,0.9315757416556831,1,1.0,0.008631712427880078,10391.394558567285
2024-02-07,AAPL,189.0395550281664,189.44611666314967,187.0265983182702,187.81988525390625,53439000,0.0005812150955950557,186.243212890625,187.2957908630371,50.0,0.0005812150955950557,0.9061362430321729,1,1.0,0.0005812150955950557,10397.434193949006
2024-02-08,AAPL,187.80002288578757,187.94875754592417,185.77715585449096,186.739013671875,40962000,-0.005754830382150744,186.5327606201172,187.40139770507812,-inf,-0.005754830382150744,0.9315757416556831,1,1.0,-0.005754830382150744,10337.598723753255
2024-02-09,AAPL,187.304938639922,188.63539609029752,186.6595791337662,187.50352478027344,45155200,0.0040940084954168565,187.17551879882814,187.57497863769532,-inf,0.0040940084954168565,0.9315757416556831,1,1.0,0.0040940084954168565,10379.920940750513
2024-02-12,AAPL,187.07659264846137,187.32481018702745,185.45820944901192,185.81564331054688,41781900,-0.009001865280690136,187.11777038574218,187.64780349731444,-inf,-0.009001865280690136,0.9315757416556831,1,1.0,-0.009001865280690136,10286.482290817663
2024-02-13,AAPL,184.44546335353004,184.88232857566155,182.20156746712613,183.7206573486328,56529500,-0.01127454031635422,186.3197448730469,187.7294174194336,-inf,-0.01127454031635422,0.9061362430321729,1,1.0,-0.01127454031635422,10170.506931516375
2024-02-14,AAPL,183.9986614989588,184.20715569890237,181.13919127121983,182.8369903564453,54630500,-0.00480984013959096,185.3231658935547,187.81394958496094,-inf,-0.00480984013959096,0.9061362430321729,1,1.0,-0.00480984013959096,10121.58841903718
2024-02-15,AAPL,182.24130023371336,183.17460050228613,180.056989159391,182.5490875244141,65434500,-0.0015746421523891163,184.4851806640625,187.58908233642578,-inf,-0.0015746421523891163,0.9061362430321729,1,1.0,-0.0015746421523891163,10105.650539263432
2024-02-16,AAPL,182.11221816970055,183.53203018346477,180.3746956259296,181.0101318359375,49752500,-0.008430366370748232,183.1865020751953,187.14199829101562,-inf,-0.008430366370748232,0.9158132907924239,1,1.0,-0.008430366370748232,10020.45620280269
2024-02-20,AAPL,180.4938588233536,181.12929511659567,178.71662791178477,180.2655029296875,53665600,-0.004113741582846386,182.07647399902345,186.54216079711915,-inf,-0.004113741582846386,0.9138302310129348,1,1.0,-0.004113741582846386,9979.23463544213
2024-02-21,AAPL,180.64278508736416,181.58600863497423,179.37191259479576,181.02008056640625,41371400,0.004185923676218062,181.53635864257814,185.9160949707031,-inf,0.004185923676218062,0.9373286844510732,1,1.0,0.004185923676218062,10021.006949973162
2024-02-22,AAPL,182.17181186595948,183.6412706039098,181.15909521547565,183.0554656982422,52292200,0.011243974289853798,181.5800537109375,185.4255126953125,-inf,0.011243974289853798,0.9158132907924239,1,1.0,0.011243974289853798,10133.682894477106
2024-02-23,AAPL,183.69089534874325,183.7206802403276,180.93071762862235,181.2186584472656,45119700,-0.010034156827660512,181.3139678955078,184.85945053100585,-inf,-0.010034156827660512,0.9315757416556831,1,1.0,-0.010034156827660512,10031.999931072141
2024-02-26,AAPL,180.9406333216536,181.45691481099772,179.36195851579282,179.8683319091797,40867400,-0.007451365933595966,181.08560791015626,184.31263809204103,-inf,-0.007451365933595966,0.9373286844510732,1,1.0,-0.007451365933595966,9957.247828539914
2024-02-27,AAPL,179.8087907375445,182.6086766905276,178.27976221818815,181.327880859375,54318900,0.008114540979522022,181.29808349609374,183.8730140686035,-inf,0.008114540979522022,0.9138302310129348,1,1.0,0.008114540979522022,10038.046324087856
2024-02-28,AAPL,181.2087048057168,181.814356133641,178.84568442217184,180.12648010253906,48953900,-0.006625571043692213,181.1193634033203,183.55627059936523,-inf,-0.006625571043692213,0.9324200367452888,1,1.0,-0.006625571043692213,9971.53853502774
2024-02-29,AAPL,179.97758519757835,181.26831948615475,178.24998559748408,179.46128845214844,136682600,-0.0036929142789664526,180.40052795410156,183.3867401123047,-inf,-0.0036929142789664526,0.8651680480983968,1,1.0,-0.0036929142789664526,9934.714497988472
2024-03-01,AAPL,178.2698272634628,179.24283570733877,176.1153009913112,178.37904357910156,73563100,-0.006030519909787979,179.83260498046874,183.04112854003907,-inf,-0.006030519909787979,0.8933755005030405,1,1.0,-0.006030519909787979,9874.803004410292
2024-03-04,AAPL,174.89403329600003,175.63868574855184,172.55085963930404,173.85153198242188,81510100,-0.02538140975440306,178.62924499511718,182.51921844482422,-inf,-0.02538140975440306,0.9173044313186596,1,1.0,-0.02538140975440306,9624.166583111346
2024-03-05,AAPL,169.54249498191572,170.81336751410657,168.41062365949588,168.9070587158203,95132400,-0.02844078053394139,176.14508056640625,181.65935211181642,-inf,-0.02844078053394139,0.9089143131882264,1,1.0,-0.02844078053394139,9350.447773498983
2024-03-06,AAPL,169.84033953276386,170.01906401050474,167.47730408815005,167.91416931152344,68587700,-0.005878318004266303,173.70261840820314,180.6695213317871,-inf,-0.005878318004266303,0.9242301541918085,1,1.0,-0.005878318004266303,9295.482868004072
2024-03-07,AAPL,167.94396839769195,169.51270494606766,167.28868565722726,167.7950439453125,71765100,-0.0007094420125435263,171.36936950683594,179.66827926635742,-inf,-0.0007094420125435263,0.9242301541918085,1,1.0,-0.0007094420125435263,9288.888261930631
2024-03-08,AAPL,167.79503440936114,172.4615205019895,167.73546463179477,169.5126953125,76267000,0.010236603696991864,169.59609985351562,178.80696334838868,-inf,0.010236603696991864,0.9242301541918085,1,1.0,0.010236603696991864,9383.974929853655
2024-03-11,AAPL,171.70695829072324,173.13669366515668,170.8233045037464,171.518310546875,60139500,0.011831652081736976,169.12945556640625,178.00770263671876,-inf,0.011831652081736976,0.9251100318446449,1,1.0,0.011831652081736976,9495.002856367424
2024-03-12,AAPL,171.91542637381357,172.7891567808166,169.79068527950514,171.99485778808594,59825400,0.002778404472918883,169.74701538085938,177.3166633605957,-inf,0.002778404472918883,0.9190244529014607,1,1.0,0.002778404472918883,9521.383814773933
2024-03-13,AAPL,171.5381572981787,171.955160887852,169.54247886546352,169.90985107421875,52488700,-0.01212249447850422,170.14615173339843,176.626123046875,-inf,-0.01212249447850422,0.9190244529014607,1,1.0,-0.01212249447850422,9405.960892051617
2024-03-14,AAPL,171.67717059661038,173.06718266017285,170.8233017147091,171.7665252685547,72913500,0.010927407578769088,170.94044799804686,176.07259979248047,-inf,0.010927407578769088,0.9242301541918085,1,1.0,0.010927407578769088,9508.743660389027
2024-03-15,AAPL,169.94957779625065,171.3892364501953,169.07584723661714,171.3892364501953,121752700,-0.0021965212241994436,171.31575622558594,175.51460723876954,-inf,-0.0021965212241994436,0.8488504250887222,1,1.0,-0.0021965212241994436,9487.85750312351
2024-03-18,AAPL,174.3181844870376,176.44292557517804,172.28279805844676,172.4813690185547,75604200,0.00637223545060106,171.50836791992188,175.0881690979004,-inf,0.00637223545060106,0.9242301541918085,1,1.0,0.00637223545060106,9548.316365055167
2024-03-19,AAPL,173.09695515946527,175.3507743404662,171.79629786095626,174.82455444335938,55215200,0.013585150895646159,172.07430725097657,174.81612167358398,-inf,0.013585150895646159,0.9190244529014607,1,1.0,0.013585150895646159,9678.031683673807
2024-03-20,AAPL,174.4671240680978,177.39608764648438,173.84161109695287,177.39608764648438,53423100,0.014709222118785004,173.5715545654297,174.6349220275879,-inf,0.014709222118785004,0.8171671749415458,1,1.0,0.014709222118785004,9820.388001381605
2024-03-21,AAPL,175.78765774149875,176.22452301821232,169.62192763151072,170.1481475830078,106181300,-0.04085738394592042,173.2478790283203,173.98955612182618,-inf,-0.04085738394592042,0.92303795741031,1,1.0,-0.04085738394592042,9419.152638311247
2024-03-22,AAPL,170.53535433298114,171.8161651814705,168.84747827799018,171.05165100097656,71160100,0.005310098468912061,173.18036193847655,173.48120574951173,-inf,0.005310098468912061,0.9242301541918085,1,1.0,0.005310098468912061,9469.169266314393
2024-03-25,AAPL,169.3538487990515,170.71407589624917,168.24182406010684,169.63185119628906,54288300,-0.008300415671985473,172.61045837402344,172.9693817138672,50.0,-0.008300415671985473,0.9190244529014607,1,1.0,-0.008300415671985473,9390.571225335594
2024-03-26,AAPL,168.78791039294234,170.1977840617546,168.37090678526505,168.49998474121094,57388400,-0.006672487785141179,171.34554443359374,172.32798690795897,50.0,-0.006672487785141179,0.9190244529014607,1,1.0,-0.006672487785141179,9327.912753539043
2024-03-27,AAPL,169.19500814821973,172.36226639285164,168.89714406925813,172.07432556152344,60273300,0.021212707086010196,170.28119201660155,171.9253791809082,50.0,0.021212707086010196,0.9251100318446449,1,1.0,0.021212707086010196,9525.783034503727
2024-03-28,AAPL,170.5254338962422,171.00200728609337,169.29426955996547,170.25735473632812,65672700,-0.010559220960280169,170.30303344726562,171.46518249511718,50.0,-0.010559220960280169,0.9251100318446449,1,1.0,-0.010559220960280169,9425.198186622712
2024-04-01,AAPL,169.96942084543096,170.02899062252592,168.27160644825386,168.81768798828125,46240500,-0.008455827064131505,169.85624084472656,170.98711471557618,-inf,-0.008455827064131505,0.9326669197332097,1,1.0,-0.008455827064131505,9345.500340711465
2024-04-02,AAPL,167.87446369081775,168.13260444031488,167.0305181193942,167.63616943359375,49329500,-0.006998784124857327,169.4571044921875,170.67634658813478,-inf,-0.006998784124857327,0.9327959913247925,1,1.0,-0.006998784124857327,9280.093201288046
2024-04-03,AAPL,167.5865303145986,169.4630541169958,167.37803608655156,168.44039916992188,47691700,0.004797471446916557,169.4451873779297,170.65301361083985,-inf,0.004797471446916557,0.9365714634506289,1,1.0,0.004797471446916557,9324.61418344595
2024-04-04,AAPL,169.0758380772312,170.69422114433505,167.61633300781253,167.6163330078125,53704400,-0.004892330855129745,168.5535888671875,170.63812179565429,-inf,-0.004892330855129745,0.9190244529014607,1,1.0,-0.004892330855129745,9278.995085764096
2024-04-05,AAPL,168.3808338913719,169.17513298848516,167.74539764368038,168.37091064453125,42104800,0.00450181449014031,168.17630004882812,170.66691513061522,-inf,0.00450181449014031,0.9411975899332438,1,1.0,0.00450181449014031,9320.76740029513
2024-04-08,AAPL,167.82482886831443,167.99361496437555,167.04046816897213,167.24896240234375,37425500,-0.006663551547548385,167.86255493164063,170.55372848510743,-inf,-0.006663551547548385,0.9411975899332438,1,1.0,-0.006663551547548385,9258.657986260554
2024-04-09,AAPL,167.49716574379332,168.86733118994096,167.14967033425896,168.4602508544922,42373800,0.00724242730567437,168.02737121582032,170.40082550048828,-inf,0.00724242730567437,0.9411975899332438,1,1.0,0.00724242730567437,9325.713143674147
2024-04-10,AAPL,167.59645660291815,167.8843822327512,165.91850390321872,166.58372497558594,49709300,-0.011139279856154927,167.65603637695312,170.1302688598633,-inf,-0.011139279856154927,0.8910563413859169,1,1.0,-0.011139279856154927,9221.83141510854
2024-04-11,AAPL,167.13973556457643,174.20898041040104,166.96102623293757,173.79196166992188,91070300,0.04327095396259373,168.891162109375,170.32437438964843,50.0,0.04327095396259373,0.9167240367316882,1,1.0,0.04327095396259373,9620.8688577225
2024-04-12,AAPL,173.01753304365369,177.0883063929916,172.96790166012113,175.2912139892578,101670900,0.008626706925510375,170.2752227783203,170.5006088256836,50.0,0.008626706925510375,0.8332309911656753,1,1.0,0.008626706925510375,9703.865273726842
2024-04-15,AAPL,174.1097015871075,175.37065085788137,171.27009249111015,171.458740234375,73531800,-0.021863467470295883,171.11717834472657,170.50408401489258,50.0,-0.021863467470295883,0.9242301541918085,1,1.0,-0.021863467470295883,9491.705130978582
2024-04-16,AAPL,170.52542991803605,172.5210932508517,167.0702464097302,168.17233276367188,73711200,-0.019167337087691028,171.0595947265625,170.28863220214845,-inf,-0.019167337087691028,0.9242301541918085,1,1.0,-0.019167337087691028,9309.774419196148
2024-04-17,AAPL,168.4006911997193,169.43326939438705,166.8021697998047,166.8021697998047,50901200,-0.008147374430445997,171.10328369140626,169.88751296997071,-inf,-0.008147374430445997,0.8166667864571414,1,1.0,-0.008147374430445997,9233.92420113997
2024-04-18,AAPL,166.83193043348257,167.43758168700796,165.36248720279517,165.84898376464844,43122900,-0.005714470239207681,169.51468811035156,169.3101577758789,-inf,-0.005714470239207681,0.9110036409481972,1,1.0,-0.005714470239207681,9181.157216101456
2024-04-19,AAPL,165.02494208063,165.21357466916865,162.91012396969214,163.8235626220703,68149400,-0.012212442286968384,167.22115783691407,168.99392852783203,-inf,-0.012212442286968384,0.9457548313622641,1,1.0,-0.012212442286968384,9069.032863472234
2024-04-22,AAPL,164.33986695337822,166.06745127090076,163.59521436134384,164.65757751464844,48116400,0.005090933680292009,165.86092529296874,168.67422485351562,-inf,0.005090933680292009,0.9234872388355567,1,1.0,0.005090933680292009,9115.20270832456
2024-04-23,AAPL,164.17105512601134,165.85893104014465,163.7441131621461,165.70999145507812,49537800,0.006391530570987847,165.36845703125,168.47813186645507,-inf,0.006391530570987847,0.483463371041001,0,1.0,0.006391530570987847,9173.462805095567
2024-04-24,AAPL,165.35256706337344,168.09289802448964,165.02493328758231,167.8148956298828,48251800,0.012702337115111817,165.5710021972656,168.44387741088866,50.0,0.012702337115111817,0.9042437574086213,1,0.0,0.0,9173.462805095567
2024-04-25,AAPL,168.32126184731533,169.3935633415022,166.9510963019663,168.67869567871094,50558300,0.005147338355072195,166.13694458007814,168.27409591674805,50.0,0.005147338355072195,0.8166667864571414,1,1.0,0.005147338355072195,9220.681722041063
