date,close,return_1d,ema_50,ema_250,signal,signal_shifted,strategy_return,trade,equity_curve
2023-10-19,220.1100006103516,-0.3231739960754295,247.90411435881484,198.5963053996489,1,1.0,-0.3231739960754295,0.0,8369.520087596908
2023-10-19,173.758056640625,-0.21058536114304427,244.99642582084664,198.3983910669077,1,1.0,-0.21058536114304427,0.0,6607.02167735635
2023-10-19,326.4011535644531,0.878480686737491,248.1887680853018,199.41833339756542,1,1.0,0.878480686737491,0.0,12411.162617769844
2023-10-19,415.6868286132813,0.2735458317894619,254.75731947855593,201.14158833952334,1,1.0,0.2735458317894619,0.0,15806.184419521971
2023-10-20,410.5787963867188,-0.012288174353762282,260.86796563181724,202.81041071440137,1,1.0,-0.012288174353762282,0.0,15611.955269507165
2023-10-20,321.8201904296875,-0.21617922488483976,263.25824895722394,203.75869581173433,1,1.0,-0.21617922488483976,0.0,12236.974880408316
2023-10-20,171.20306396484375,-0.4680163984234269,259.6482417026208,203.4992883866595,1,1.0,-0.4680163984234269,0.0,6509.869969281671
2023-10-20,211.9900054931641,0.23823721716041169,257.7792912630343,203.566943503046,1,1.0,0.23823721716041169,0.0,8060.763274839471
2023-10-23,171.32191467285156,-0.19183966114677953,254.38880590655654,203.31001100240698,1,1.0,-0.19183966114677953,0.0,6514.3891796098615
2023-10-23,409.8671875,1.3923803810076691,260.48599734159353,204.95588491872246,1,1.0,1.3923803810076691,0.0,15584.896867547277
2023-10-23,212.0800018310547,-0.48256408832176967,258.58772300784693,205.01265079053388,1,1.0,-0.48256408832176967,0.0,8064.1853190705215
2023-10-23,324.4308776855469,0.5297570486819976,261.16980750501165,205.96419044706784,1,1.0,0.5297570486819976,0.0,12336.244333726014
2023-10-24,216.5200042724609,-0.33261591554697234,259.4188348292253,206.0483005173897,1,1.0,-0.33261591554697234,0.0,8233.013130252586
2023-10-24,325.62286376953125,0.5038927459089613,262.0150712582569,207.0010858819486,1,1.0,0.5038927459089613,0.0,12381.568723560094
2023-10-24,412.9573364257813,0.26820743373248956,267.93437577463044,208.64217154365244,1,1.0,0.26820743373248956,0.0,15702.397496488606
2023-10-24,171.7576141357422,-0.5840790343565883,264.1627380633015,208.34827068781252,1,1.0,-0.5840790343565883,0.0,6530.956329656231
2023-10-25,335.61236572265625,0.9539882840793166,266.9646842460213,209.3623272219547,1,1.0,0.9539882840793166,0.0,12761.412151981931
2023-10-25,169.44033813476562,-0.49513082520091667,263.1402000847956,209.044223723252,1,1.0,-0.49513082520091667,0.0,6442.843622442111
2023-10-25,212.4199981689453,0.25365659976431054,261.1511725586838,209.0711223244129,1,1.0,0.25365659976431054,0.0,8077.113428523951
2023-10-25,407.0304870605469,0.9161589801767196,266.87192999012944,210.64848778047772,1,1.0,0.9161589801767196,0.0,15477.03342997214
2023-10-26,165.27113342285156,-0.5939588343458237,262.8875850267068,210.28691523579545,1,1.0,-0.5939588343458237,0.0,6284.312694774541
2023-10-26,205.75999450683597,0.24498447033936865,260.64728735926093,210.2508441542898,1,1.0,0.24498447033936865,0.0,7823.871711750853
2023-10-26,402.1565246582031,0.9544932707744715,266.1966692141214,211.77997308260785,1,1.0,0.9544932707744715,0.0,15291.704612019788
2023-10-26,323.0221252441406,-0.19677512252553808,268.4251184702006,212.66636473329737,1,1.0,-0.19677512252553808,0.0,12282.677563365258
2023-10-27,400.3336181640625,0.23933807277594288,273.5980008111364,214.16172133433935,1,1.0,0.23933807277594288,0.0,15222.389939909413
2023-10-27,166.58827209472656,-0.5838763857537033,269.4015408614732,213.78265002565718,1,1.0,-0.5838763857537033,0.0,6334.395919261573
2023-10-27,324.91357421875,0.9503988494099718,271.5784833460723,214.6681553977137,1,1.0,0.9503988494099718,0.0,12354.598512634991
2023-10-27,207.3000030517578,-0.3619841720980489,269.0577586286482,214.6094450204551,1,1.0,-0.3619841720980489,0.0,7882.429398435028
2023-10-30,332.30224609375,0.6030016459323551,271.5379346076718,215.54723626406704,1,1.0,0.6030016459323551,0.0,12635.547299636934
2023-10-30,197.3600006103516,-0.4060828570064138,268.6289960195416,215.40231805168682,1,1.0,-0.4060828570064138,0.0,7504.4681523606905
2023-10-30,168.63819885253906,-0.14553000440306074,264.7077882875023,215.0296955879486,1,1.0,-0.14553000440306074,0.0,6412.34286910501
2023-10-30,405.119873046875,1.4023019446568017,270.21414455257576,216.54435835654564,1,1.0,1.4023019446568017,0.0,15404.38374425714
2023-10-31,200.83999633789065,-0.5042455092923763,267.49358972062737,216.41922399783127,1,1.0,-0.5042455092923763,0.0,7636.792417798995
2023-10-31,169.11355590820312,-0.1579687363482688,263.6355491789637,216.0422864034916,1,1.0,-0.1579687363482688,0.0,6430.417969805248
2023-10-31,333.0903625488281,0.9696254434483869,266.3592673503309,216.97494039668155,1,1.0,0.9696254434483869,0.0,12665.514845336136
2023-10-31,407.66412353515625,0.22388447511865883,271.9006342595398,218.49437611890048,1,1.0,0.22388447511865883,0.0,15501.126988591797
2023-11-01,340.93218994140625,-0.1636934175493987,274.60775409020124,219.46997622904,1,1.0,-0.1636934175493987,0.0,12963.694535961988
2023-11-01,412.01177978515625,0.20848600378851279,279.9961472547093,221.00417386693732,1,1.0,0.20848600378851279,0.0,15666.443404099682
2023-11-01,172.28248596191406,-0.5818505819135782,275.77208210597223,220.61595324618017,1,1.0,-0.5818505819135782,0.0,6550.9141929081425
2023-11-01,205.66000366210935,0.19373714927455787,273.02258883366386,220.49678233315967,1,1.0,0.19373714927455787,0.0,7820.069633784407
2023-11-02,419.9077453613281,1.0417569672478404,278.78279105043504,222.08571430947973,1,1.0,1.0417569672478404,0.0,15966.681659142583
2023-11-02,175.8475799560547,-0.5812232998828376,274.7461161055574,221.71728296005006,1,1.0,-0.5812232998828376,0.0,6686.474257036951
2023-11-02,343.1487731933594,0.9513988948788161,277.42857324625555,222.6848645555346,1,1.0,0.9513988948788161,0.0,13047.97847581756
2023-11-02,218.50999450683597,-0.363220819723844,275.1180407466705,222.6515986587322,1,1.0,-0.363220819723844,0.0,8308.681038092032
2023-11-03,423.7387390136719,0.9392190273494123,280.9463034238078,224.25388662968788,1,1.0,0.9392190273494123,0.0,16112.352361245334
2023-11-03,219.9600067138672,-0.4809065434379126,278.55468394498666,224.2196724470917,1,1.0,-0.4809065434379126,0.0,8363.816680545151
2023-11-03,347.562255859375,0.5801156812633577,281.260863235747,225.20248187667164,1,1.0,0.5801156812633577,0.0,13215.797892141436
2023-11-03,174.93649291992188,-0.4966758042026812,277.0912800861068,224.80195606825134,1,1.0,-0.4966758042026812,0.0,6651.830845881989
2023-11-06,424.7135314941406,1.4278155141051991,282.8803879844611,226.39487698797956,1,1.0,1.4278155141051991,0.0,16149.418124835804
2023-11-06,351.2368469238281,-0.17300292814269846,285.56103343306376,227.38963372053612,1,1.0,-0.17300292814269846,0.0,13355.521501438443
2023-11-06,177.49147033691406,-0.494667282514906,281.32301135086186,226.9920387931766,1,1.0,-0.494667282514906,0.0,6748.981973752491
2023-11-06,219.2700042724609,0.23538333338634754,278.88956009288535,226.93050863763304,1,1.0,0.23538333338634754,0.0,8337.579847698724
2023-11-07,355.1775207519531,0.6198180956416457,281.88124482461353,227.9523971803766,1,1.0,0.6198180956416457,0.0,13505.36271115951
2023-11-07,180.05636596679688,-0.4930524725055907,277.88811232038546,227.57075549739986,1,1.0,-0.4930524725055907,0.0,6846.5102343375065
2023-11-07,425.9222717285156,1.3654941020361226,283.69337347364547,229.1512456665721,1,1.0,1.3654941020361226,0.0,16195.379578855322
2023-11-07,222.17999267578125,-0.4783555417890907,281.281084030592,229.09569783397617,1,1.0,-0.4783555417890907,0.0,8448.23000593201
2023-11-08,222.1100006103516,-0.0003150241594066516,278.96064938666103,229.0400349078915,1,1.0,-0.0003150241594066516,0.0,8445.568609375916
2023-11-08,426.2342224121094,0.9190231022503741,284.7360836229532,230.61130333421994,1,1.0,0.9190231022503741,0.0,16207.241273032949
2023-11-08,181.1159820556641,-0.5750787418459561,280.67255022815755,230.2169183041119,1,1.0,-0.5750787418459561,0.0,6886.801352943309
2023-11-08,357.807861328125,0.9755730955767146,283.6974643889406,231.23357920470164,1,1.0,0.9755730955767146,0.0,13605.37946745612
2023-11-09,422.9101257324219,0.18194755185827338,289.15678444162614,232.76088236428507,1,1.0,0.18194755185827338,0.0,16080.844953662581
2023-11-09,209.97999572753903,-0.5034878974252917,286.05181233519136,232.57936135522735,1,1.0,-0.5034878974252917,0.0,7984.334139120897
2023-11-09,180.6406097412109,-0.13972467179396286,281.918039684447,232.16550676069335,1,1.0,-0.13972467179396286,0.0,6868.725672038897
2023-11-09,355.3351135253906,0.9670832269357943,284.797140619386,233.14693789029255,1,1.0,0.9670832269357943,0.0,13511.355059891006
2023-11-10,214.6499938964844,-0.39592236813616655,282.0462721204487,232.99955188237377,1,1.0,-0.39592236813616655,0.0,8161.907367850383
2023-11-10,429.5095520019531,1.000976306615156,287.829145841292,234.56536861639432,1,1.0,1.000976306615156,0.0,16331.783259856289
2023-11-10,184.83511352539065,-0.5696600630559431,283.79016418184494,234.169111603717,1,1.0,-0.5696600630559431,0.0,7028.21857823056
2023-11-10,364.1818237304688,0.9703064898458347,286.942778281791,235.2050694692688,1,1.0,0.9703064898458347,0.0,13847.744676742737
2023-11-13,429.1001281738281,0.17825794757787095,292.5175763167729,236.7500500167155,1,1.0,0.17825794757787095,0.0,16316.215221401284
2023-11-13,223.7100067138672,-0.47865313472187443,289.81924025391385,236.64614528920276,1,1.0,-0.47865313472187443,0.0,8506.407658880797
2023-11-13,361.2361450195313,0.6147518402320054,292.61990318589886,237.63889429103804,1,1.0,0.6147518402320054,0.0,13735.737420941392
2023-11-13,183.24856567382807,-0.49271807874065265,288.330831126602,237.20550521839095,1,1.0,-0.49271807874065265,0.0,6967.891268809062
2023-11-14,437.4250183105469,1.3870583472349698,294.17766199656063,238.80087982470295,1,1.0,1.3870583472349698,0.0,16632.763015836335
2023-11-14,364.77288818359375,-0.16609047742069072,296.9461022391894,239.80464084748294,1,1.0,-0.16609047742069072,0.0,13870.219465710872
2023-11-14,185.86639404296875,-0.49045995449798785,292.59003525110234,239.37485402035531,1,1.0,-0.49045995449798785,0.0,7067.432257681212
2023-11-14,237.41000366210935,0.27731537960124575,290.42611244369084,239.35919784220195,1,1.0,0.27731537960124575,0.0,9027.339917026167
2023-11-15,438.35101318359375,0.8463881320159998,296.2270889432949,240.94478999631662,1,1.0,0.8463881320159998,0.0,16667.973286471417
2023-11-15,186.43161010742188,-0.5746978916429718,291.92138389090775,240.51042202907442,1,1.0,-0.5746978916429718,0.0,7088.924180774917
2023-11-15,364.9209899902344,0.9573986931720804,294.78411354186176,241.50174129569723,1,1.0,0.9573986931720804,0.0,13875.850927444784
2023-11-15,242.83999633789065,-0.3345408924151245,292.7470893377845,241.5124046824876,1,1.0,-0.3345408924151245,0.0,9233.811375158173
2023-11-16,188.11734008789065,-0.22534449462706385,288.64396191622,241.08694600045894,1,1.0,-0.22534449462706385,0.0,7153.022817341521
2023-11-16,233.58999633789065,0.2417249586282404,286.48498287393255,241.0272093497612,1,1.0,0.2417249586282404,0.0,8882.08696193026
2023-11-16,438.88720703125,0.8788784361997872,292.4615406840234,242.60378303646627,1,1.0,0.8788784361997872,0.0,16688.361661222047
2023-11-16,371.3375244140625,-0.15391125905471603,295.554716516574,243.62954990003277,1,1.0,-0.15391125905471603,0.0,14119.834906382908
2023-11-17,188.09751892089844,-0.4934594363505289,291.340708767724,243.1870635974102,1,1.0,-0.4934594363505289,0.0,7152.269132116676
2023-11-17,365.0986328125,0.941007169616292,294.23317637732305,244.15847052342687,1,1.0,0.941007169616292,0.0,13882.605664463761
2023-11-17,439.43310546875,0.20360107098627567,299.92729124365354,245.7144437102422,1,1.0,0.20360107098627567,0.0,16709.11904582872
2023-11-17,234.3000030517578,-0.4668130367605635,297.35367209887335,245.6234919918479,1,1.0,-0.4668130367605635,0.0,8909.084442451645
2023-11-20,189.84271240234372,-0.18974515608347342,293.13755603234273,245.17902362858496,1,1.0,-0.18974515608347342,0.0,7218.628824357814
2023-11-20,442.8156127929688,1.3325394332466458,299.00728374844573,246.7538171677434,1,1.0,1.3325394332466458,0.0,16837.736386785476
2023-11-20,372.5911254882813,-0.15858629478251896,301.8929246009883,247.75650488344488,1,1.0,-0.15858629478251896,0.0,14167.50216068037
2023-11-20,235.6000061035156,-0.36767145005195334,299.29320230696976,247.6596403513339,1,1.0,-0.36767145005195334,0.0,8958.516097648837
2023-11-21,441.8505859375,0.8754268866332884,304.8836879395396,249.20697856317588,1,1.0,0.8754268866332884,0.0,16801.041953867752
2023-11-21,241.1999969482422,-0.4541141177023129,302.38628829282203,249.14317791285768,1,1.0,-0.4541141177023129,0.0,9171.451610507555
2023-11-21,189.03952026367188,-0.21625405200881143,297.9413169975613,248.66426430609124,1,1.0,-0.21625405200881143,0.0,7188.088036932557
2023-11-21,368.2773132324219,0.9481498509875055,300.69959135971266,249.6173563294086,1,1.0,0.9481498509875055,0.0,14003.472638035233
2023-11-22,372.9959106445313,0.012812620388406915,303.5347411355879,250.6004523797283,1,1.0,0.012812620388406915,0.0,14182.89381706582
2023-11-22,443.5565490722656,0.1891726863863108,309.02579242722237,252.1379511581549,1,1.0,0.1891726863863108,0.0,16865.909941171958
2023-11-22,234.2100067138672,-0.4719726104738249,306.09184004630646,251.99509901118847,1,1.0,-0.4719726104738249,0.0,8905.662398220595
2023-11-22,189.70388793945312,-0.19002654668289598,301.52760663035144,251.4987546998599,1,1.0,-0.19002654668289598,0.0,7213.350126763017
2023-11-24,443.8294372558594,1.3395906223994434,307.1080705764498,253.03127009871247,1,1.0,1.3395906223994434,0.0,16876.28631265859
2023-11-24,235.4499969482422,-0.4695034236485093,304.2979500420103,252.8911802728123,1,1.0,-0.4695034236485093,0.0,8952.812110392906
2023-11-24,188.37515258789065,-0.19993563376728252,299.751957984986,252.37710833906792,1,1.0,-0.19993563376728252,0.0,7162.825947102098
2023-11-24,372.5812683105469,0.9778684353644291,302.60800937030217,253.33491041055382,1,1.0,0.9778684353644291,0.0,14167.127348782562
2023-11-27,373.7460632324219,0.0031262841719250645,305.39773697273824,254.29436182746113,1,1.0,0.0031262841719250645,0.0,14211.417814774708
2023-11-27,443.0301208496094,0.1853773576047053,310.79508536006654,255.79823241727902,1,1.0,0.1853773576047053,0.0,16845.892897094076
2023-11-27,236.0800018310547,-0.4671242637445995,307.86508208441904,255.64111504208998,1,1.0,-0.4671242637445995,0.0,8976.76758041863
2023-11-27,188.19664001464844,-0.20282684448076582,303.1722020032516,255.10370886657253,1,1.0,-0.20282684448076582,0.0,7156.038138445078
2023-11-28,443.46875,1.3564116233184729,308.67402741488877,256.60462552899025,1,1.0,1.3564116233184729,0.0,16862.57144634227
2023-11-28,377.7835998535156,-0.1481167503831654,311.3842067262075,257.57019504552034,1,1.0,-0.1481167503831654,0.0,14364.9421606061
2023-11-28,246.72000122070312,-0.34692770857081145,308.8483555299132,257.48373931783254,1,1.0,-0.34692770857081145,0.0,9381.345693074783
2023-11-28,188.80154418945312,-0.23475379679266095,304.14063743813045,256.9364708307538,1,1.0,-0.23475379679266095,0.0,7179.039172601002
2023-11-29,373.9830627441406,0.9808262922302526,306.8795560775818,257.8691129973944,1,1.0,0.9808262922302526,0.0,14220.429546038982
2023-11-29,244.13999938964844,-0.34718968929168836,304.419181305506,257.75971766984264,1,1.0,-0.34718968929168836,0.0,9283.243030355363
2023-11-29,187.7801818847656,-0.23085040405416046,299.84510289684954,257.20211180701335,1,1.0,-0.23085040405416046,0.0,7140.2026258648575
2023-11-29,443.1568298339844,1.3599765714676688,305.46517061987447,258.6838227076267,1,1.0,1.3599765714676688,0.0,16850.71091257299
2023-11-30,374.042236328125,-0.15595967127879107,308.15446731431564,259.6030132544036,1,1.0,-0.15595967127879107,0.0,14222.679577834171
2023-11-30,240.0800018310547,-0.35814734670646453,305.48488043261915,259.44745141039283,1,1.0,-0.35814734670646453,0.0,9128.864623976644
2023-11-30,444.9017333984375,0.8531394951900939,310.95220799990614,260.92517477284736,1,1.0,0.8531394951900939,0.0,16917.059580934787
2023-11-30,188.35531616210935,-0.5766361377751134,306.1444867513651,260.3469288875028,1,1.0,-0.5766361377751134,0.0,7162.071681673074
2023-12-01,238.8300018310547,0.2679759015960237,303.50470302900004,260.1754792695231,1,1.0,0.2679759015960237,0.0,9081.334297864765
2023-12-01,189.6344757080078,-0.205985536766219,299.03920391837295,259.6133995598696,1,1.0,-0.205985536766219,0.0,7210.710777965616
2023-12-01,447.5337219238281,1.359980801238505,304.86251834995943,261.110772646435,1,1.0,1.359980801238505,0.0,17017.13899928242
2023-12-01,369.6987915039063,-0.1739196994705342,307.40511729717304,261.9760158245822,1,1.0,-0.1739196994705342,0.0,14057.523298678914
2023-12-04,445.1844482421875,0.20418150795465495,312.8082283146246,263.435843971336,1,1.0,0.20418150795465495,0.0,16927.809603910868
2023-12-04,235.5800018310547,-0.47082607498702345,309.77967041330817,263.2138850698198,1,1.0,-0.47082607498702345,0.0,8957.755449973874
2023-12-04,187.8396759033203,-0.20265016366699573,304.99770984428903,262.61329376172023,1,1.0,-0.20265016366699573,0.0,7142.464841947745
2023-12-04,364.3977966308594,0.9399405097909785,307.32712501238984,263.42432565709186,1,1.0,0.9399405097909785,0.0,13855.95688665225
2023-12-05,191.7961883544922,-0.47366260134447324,302.7965000454135,262.85358352719066,1,1.0,-0.47366260134447324,0.0,7292.908303603676
2023-12-05,445.0967102050781,1.3206754733958364,308.37690044383174,264.3057199947436,1,1.0,1.3206754733958364,0.0,16924.473429897887
2023-12-05,367.7343444824219,-0.17381023932307105,310.7046433473059,265.12985246078085,1,1.0,-0.17381023932307105,0.0,13982.82665263038
2023-12-05,238.72000122070312,-0.3508357193106443,307.88171620508615,264.9194153991069,1,1.0,-0.3508357193106443,0.0,9077.151605958752
2023-12-06,239.3699951171875,0.002722829646282676,305.1949820447764,264.71583436100394,1,1.0,0.002722829646282676,0.0,9101.86714345526
2023-12-06,443.3030700683594,0.8519575515357849,310.6109854966816,266.13884022321395,1,1.0,0.8519575515357849,0.0,16856.27158939741
2023-12-06,190.7054443359375,-0.5698079774035181,305.9088074119466,265.53777730777745,1,1.0,-0.5698079774035181,0.0,7251.433568478487
2023-12-06,364.0621032714844,0.9090283685355629,308.189328818203,266.32283169792646,1,1.0,0.9090283685355629,0.0,13843.1923947765
2023-12-07,366.1845397949219,0.005829874915200373,310.46365081729004,267.11854251941645,1,1.0,0.005829874915200373,0.0,13923.896474865101
2023-12-07,242.63999938964844,-0.33738327804462576,307.80389978091193,266.92349436698805,1,1.0,-0.33738327804462576,0.0,9226.206639021104
2023-12-07,192.63905334472656,-0.20607050020894047,303.2876312932184,266.3315864703963,1,1.0,-0.20607050020894047,0.0,7324.957621886977
2023-12-07,446.6856689453125,1.318770058249668,308.9110837501633,267.7686707929056,1,1.0,1.318770058249668,0.0,16984.892411579214
2023-12-08,448.6060180664063,0.004299106182716894,314.38931646844736,269.2096058309414,1,1.0,0.004299106182716894,0.0,17057.91226755862
2023-12-08,369.4224243164063,-0.17651032434049652,316.5474775605242,270.0081143447698,1,1.0,-0.17651032434049652,0.0,14047.014640640113
2023-12-08,243.83999633789065,-0.33994262316614454,313.69620378708765,269.79960344431663,1,1.0,-0.33994262316614454,0.0,9271.835636047676
2023-12-08,194.06695556640625,-0.20412172538960172,309.00486071960995,269.19615605086716,1,1.0,-0.20412172538960172,0.0,7379.252548488828
2023-12-11,366.530029296875,0.888678205040708,311.2607496834243,269.9717247619907,1,1.0,0.888678205040708,0.0,13937.03345782195
2023-12-11,450.3509216308594,0.22868765349125786,316.71526623038255,271.40900919919284,1,1.0,0.22868765349125786,0.0,17124.260935920403
2023-12-11,191.5581817626953,-0.5746468530163008,311.8071452708654,270.77274762599365,1,1.0,-0.5746468530163008,0.0,7283.85827886377
2023-12-11,239.7400054931641,0.25152579381943085,308.98098292664184,270.52547478031374,1,1.0,0.25152579381943085,0.0,9115.936514523213
2023-12-12,193.07537841796875,-0.19464680906802567,304.43566510277236,269.9083425383827,1,1.0,-0.19464680906802567,0.0,7341.548560304569
2023-12-12,237.00999450683597,0.22755162490868064,301.7915211578337,269.6462043070557,1,1.0,0.22755162490868064,0.0,9012.129864547858
2023-12-12,452.4077758789063,0.9088130727156223,307.69804095081696,271.1024718096202,1,1.0,0.9088130727156223,0.0,17202.471298459823
2023-12-12,369.5704650878906,-0.18310319850291057,310.12441052481984,271.88707733374986,1,1.0,-0.18310319850291057,0.0,14052.643781557312
2023-12-13,369.5605773925781,-2.675456035194923e-05,312.4552405980653,272.665352234617,1,1.0,-2.675456035194923e-05,0.0,14052.267809251152
2023-12-13,458.64654541015625,0.2410591753214617,318.1882329436375,274.1472740925894,1,1.0,0.2410591753214617,0.0,17439.69589874556
2023-12-13,196.29808044433597,-0.5720057582276316,313.40822696327274,273.5269617926033,1,1.0,-0.5720057582276316,0.0,7464.0894229242895
2023-12-13,239.2899932861328,0.21901341441791633,310.50162956416926,273.2541572626713,1,1.0,0.21901341441791633,0.0,9098.825132959593
2023-12-14,196.44680786132807,-0.1790429463282014,306.0288914581755,272.6421465104694,1,1.0,-0.1790429463282014,0.0,7469.744673029418
2023-12-14,361.2289733886719,0.838813149072209,308.1936005534891,273.348017640973,1,1.0,0.838813149072209,0.0,13735.464724978583
2023-12-14,460.1184997558594,0.27375856770155926,314.15143973789577,274.83622865384064,1,1.0,0.27375856770155926,0.0,17495.66587480401
2023-12-14,251.0500030517578,-0.4543796800498874,311.6768735933414,274.6466969757364,1,1.0,-0.4543796800498874,0.0,9545.990812350832
2023-12-15,365.9673767089844,0.4577469518434325,313.8059129312097,275.37435179432805,1,1.0,0.4577469518434325,0.0,13915.639009029837
2023-12-15,195.91136169433597,-0.46467533949037265,309.1825971964304,274.74118055847157,1,1.0,-0.46467533949037265,0.0,7449.384728283425
2023-12-15,459.3609008789063,1.3447384414366357,315.07194243888046,276.2122540271603,1,1.0,1.3447384414366357,0.0,17466.858737457154
2023-12-15,253.5,-0.4481463278329254,312.6573564608851,276.0312798914857,1,1.0,-0.4481463278329254,0.0,9639.150135489283
2023-12-18,367.8626403808594,0.4511346760586168,314.82226955578614,276.76300387944883,1,1.0,0.4511346760586168,0.0,13987.705009343612
2023-12-18,194.24545288085935,-0.4719620000559146,310.0937669410831,276.10549351292616,1,1.0,-0.4719620000559146,0.0,7386.039776941665
2023-12-18,461.9448547363281,1.378150159425675,316.0487115605045,277.5862852358218,1,1.0,1.378150159425675,0.0,17565.111673058196
2023-12-18,252.0800018310547,-0.4543071553964194,313.54013470836924,277.3830479178555,1,1.0,-0.4543071553964194,0.0,9585.155754650687
2023-12-19,464.75390625,0.8436762253019994,319.47008653353123,278.8760428049642,1,1.0,0.8436762253019994,0.0,17671.923780666115
2023-12-19,195.28663635253903,-0.579806358319255,314.6001473107472,278.2099917575345,1,1.0,-0.579806358319255,0.0,7425.630008902655
2023-12-19,257.2200012207031,0.3171408245076206,312.3499455032945,278.0427408369223,1,1.0,0.3171408245076206,0.0,9780.600432414574
2023-12-19,368.4648742675781,0.4324892019241664,314.55053094503114,278.7632359240191,1,1.0,0.4324892019241664,0.0,14010.604507768709
2023-12-20,365.8587646484375,-0.007072884828766779,316.5626185412432,279.45722420070774,1,1.0,-0.007072884828766779,0.0,13911.509115703859
2023-12-20,193.19435119628903,-0.47194281000228566,311.7246472728136,278.76987063095146,1,1.0,-0.47194281000228566,0.0,7346.072412266168
2023-12-20,458.3136291503906,1.3722931147439996,317.4732347974245,280.20049818887526,1,1.0,1.3722931147439996,0.0,17427.037004029877
2023-12-20,247.13999938964844,-0.4607622735379049,314.7150687030019,279.93706791955873,1,1.0,-0.4607622735379049,0.0,9397.315813023872
2023-12-21,193.0455780029297,-0.21888169264511426,309.9437161265285,279.24470545010354,1,1.0,-0.21888169264511426,0.0,7340.415421548509
2023-12-21,254.5,0.31834151619954576,307.7694527490176,279.04753648237363,1,1.0,0.31834151619954576,0.0,9677.174396378789
2023-12-21,368.7412414550781,0.44888503518694756,310.16050328651016,279.7622273586502,1,1.0,0.44888503518694756,0.0,14021.113165807508
2023-12-21,462.6593933105469,0.25469934278265516,316.1408519149038,281.21957529452186,1,1.0,0.25469934278265516,0.0,17592.281474219915
2023-12-22,463.589111328125,0.0020095085737383833,321.9231365977752,282.672719007937,1,1.0,0.0020095085737383833,0.0,17627.633314673978
2023-12-22,369.7678833007813,-0.20238013735602545,323.7994011743637,283.36670438078835,1,1.0,-0.20238013735602545,0.0,14060.150463188607
2023-12-22,191.9746856689453,-0.4808237969310417,318.62980448787675,282.6384811241203,1,1.0,-0.4808237969310417,0.0,7299.695532056516
