date,Ticker,open,high,low,close,volume,return_1d,ema_50,ema_200,signal,signal_shifted,strategy_return,equity_curve
2023-10-18,MSFT,327.5538080369347,330.60779111602983,323.4260108229517,325.2091369628906,23153600,0.3400739524389542,249.03856798120108,202.9138238209406,1,1.0,0.3400739524389542,7646.084701614114
2023-10-19,TSLA,225.9499969482422,230.6100006103516,216.77999877929688,220.1100006103516,170772700,-0.3231739960754295,247.90411435881484,203.08493005765115,1,1.0,-0.3231739960754295,5175.068954262273
2023-10-19,AAPL,174.33241738277906,176.11496052795673,173.4906713911534,173.758056640625,59302900,-0.21058536114304427,244.99642582084664,202.7931203719096,1,1.0,-0.21058536114304427,4085.2751895887955
2023-10-19,MSFT,327.2188179633477,331.87860610828534,325.99723691191247,326.4011535644531,25052100,0.878480686737491,248.1887680853018,204.02305105044238,1,1.0,0.878480686737491,7674.110543650394
2023-10-19,SPY,420.0929740919928,421.9158579255345,415.004481748441,415.6868286132813,121323000,0.2735458317894619,254.75731947855593,206.12915828987363,1,1.0,0.2735458317894619,9773.33149555752
2023-10-20,SPY,415.24812835484806,415.7940176738115,410.47155219081344,410.5787963867188,123919900,-0.012288174353762282,260.86796563181724,208.1634830470562,1,1.0,-0.012288174353762282,9653.235094122994
2023-10-20,MSFT,326.7952048674921,326.9922476443287,320.6183016458001,321.8201904296875,25027700,-0.21617922488483976,263.25824895722394,209.29439555832616,1,1.0,-0.21617922488483976,7566.406213844352
2023-10-20,AAPL,173.60948564320893,173.718419244541,170.96538653172513,171.20306396484375,64244000,-0.4680163984234269,259.6482417026208,208.9153773335154,1,1.0,-0.4680163984234269,4025.204028632281
2023-10-20,TSLA,217.00999450683597,218.8600006103516,210.4199981689453,211.9900054931641,138010100,0.23823721716041169,257.7792912630343,208.9459706485368,1,1.0,0.23823721716041169,4984.157434916514
2023-10-23,AAPL,169.25219112217718,172.32211231863303,168.2816861592976,171.32191467285156,55980100,-0.19183966114677953,254.38880590655654,208.57160193236084,1,1.0,-0.19183966114677953,4027.998361499928
2023-10-23,SPY,409.0385959143889,413.7566861845482,407.2741982932137,409.8671875,92035100,1.3923803810076691,260.48599734159353,210.5745430822876,1,1.0,1.3923803810076691,9636.504254783464
2023-10-23,TSLA,210.0,216.97999572753903,202.50999450683597,212.0800018310547,150683400,-0.48256408832176967,258.58772300784693,210.58952277133005,1,1.0,-0.48256408832176967,4986.273364465027
2023-10-23,MSFT,320.63802929650694,327.790255969296,319.57407635184484,324.4308776855469,24374700,0.5297570486819976,261.16980750501165,211.7222725714715,1,1.0,0.5297570486819976,7627.786825945674
2023-10-24,TSLA,216.5,222.0500030517578,214.1100006103516,216.5200042724609,118231100,-0.33261591554697234,259.4188348292253,211.77001119536195,1,1.0,-0.33261591554697234,5090.663527236619
2023-10-24,MSFT,326.3814213244548,326.9134127609564,322.73637053310733,325.62286376953125,31153600,0.5038927459089613,262.0150712582569,212.90287540008003,1,1.0,0.5038927459089613,7655.811950474478
2023-10-24,SPY,412.0020152211512,414.1173586925686,410.1401309925155,412.9573364257813,78564200,0.26820743373248956,267.93437577463044,214.89346705207709,1,1.0,0.26820743373248956,9709.157626849763
2023-10-24,AAPL,171.37139778577966,171.98537887782857,169.786911928572,171.7576141357422,43816600,-0.5840790343565883,264.1627380633015,214.4642545852479,1,1.0,-0.5840790343565883,4038.2422157434494
2023-10-25,MSFT,339.8977607961559,341.06026515498155,332.607628527267,335.61236572265625,55053800,0.9539882840793166,266.9646842460213,215.66970842741117,1,1.0,0.9539882840793166,7890.6779778372
2023-10-25,AAPL,170.21277093543316,171.38131769667615,168.99469104064443,169.44033813476562,57157000,-0.49513082520091667,263.1402000847956,215.209714693156,1,1.0,-0.49513082520091667,3983.760079275967
2023-10-25,TSLA,215.8800048828125,220.1000061035156,212.1999969482422,212.4199981689453,107065100,0.25365659976431054,261.1511725586838,215.18195631978077,1,1.0,0.25365659976431054,4994.267115261909
2023-10-25,SPY,411.2611739159688,411.2904169242442,406.51384074852336,407.0304870605469,94223200,0.9161589801767196,266.87192999012944,217.09089692416651,1,1.0,0.9161589801767196,9569.809782310387
2023-10-26,AAPL,168.71737250428532,169.71758497563454,164.06296645502678,165.27113342285156,70625300,-0.5939588343458237,262.8875850267068,216.57527738683999,1,1.0,-0.5939588343458237,3885.736719098048
2023-10-26,TSLA,211.32000732421875,214.8000030517578,204.8800048828125,205.75999450683597,115112600,0.24498447033936865,260.64728735926093,216.46766263181507,1,1.0,0.24498447033936865,4837.68187110452
2023-10-26,SPY,405.9582948941741,406.8160998704975,401.23047606767176,402.1565246582031,115156800,0.9544932707744715,266.1966692141214,218.31531300023687,1,1.0,0.9544932707744715,9455.216663221438
2023-10-26,MSFT,335.48431600999555,336.558130148408,322.08621701756005,323.0221252441406,37828500,-0.19677512252553808,268.4251184702006,219.35717182853443,1,1.0,-0.19677512252553808,7594.66524581053
2023-10-27,SPY,403.7551992839716,404.154873610552,398.9006510902215,400.3336181640625,107367700,0.23933807277594288,273.5980008111364,221.15793248858944,1,1.0,0.23933807277594288,9412.357789121255
2023-10-27,AAPL,165.29098147440294,167.3210995561,165.21175565878588,166.58827209472656,58499100,-0.5838763857537033,269.4015408614732,220.61495079312814,1,1.0,-0.5838763857537033,3916.7043417884197
2023-10-27,MSFT,325.5243647678987,331.72099062316545,323.5245037451174,324.91357421875,29856500,0.9503988494099718,271.5784833460723,221.6527480411443,1,1.0,0.9503988494099718,7639.135641703174
2023-10-27,TSLA,210.6000061035156,212.41000366210935,205.7700042724609,207.3000030517578,94881200,-0.3619841720980489,269.0577586286482,221.50993465816535,1,1.0,-0.3619841720980489,4873.889450896553
2023-10-30,MSFT,328.46015205285653,334.41048978500254,326.9035921180139,332.30224609375,22828100,0.6030016459323551,271.5379346076718,222.6123457172259,1,1.0,0.6030016459323551,7812.8528118795175
2023-10-30,TSLA,209.27999877929688,210.8800048828125,194.6699981689453,197.3600006103516,136448200,-0.4060828570064138,268.6289960195416,222.36107860173462,1,1.0,-0.4060828570064138,4640.187220660889
2023-10-30,AAPL,167.3805285943209,169.50966778359705,167.23197451155576,168.63819885253906,51131000,-0.14553000440306074,264.7077882875023,221.8265225843297,1,1.0,-0.14553000440306074,3964.9007540070834
2023-10-30,SPY,403.1410168304096,406.1824086755449,401.8347795507034,405.119873046875,86562700,1.4023019446568017,270.21414455257576,223.65033701679283,1,1.0,1.4023019446568017,9524.888791722437
2023-10-31,TSLA,196.1199951171875,202.8000030517578,194.07000732421875,200.83999633789065,118068300,-0.5042455092923763,267.49358972062737,223.42336845282367,1,1.0,-0.5042455092923763,4722.006391987109
2023-10-31,AAPL,167.70733154956025,169.24228464861295,166.27138428536674,169.11355590820312,44846000,-0.1579687363482688,263.6355491789637,222.8829723081011,1,1.0,-0.1579687363482688,3976.0770092164576
2023-10-31,MSFT,333.8193968608595,333.9671639293421,329.72115312938354,333.0903625488281,20265300,0.9696254434483869,266.3592673503309,223.97956325577005,1,1.0,0.9696254434483869,7831.382442462901
2023-10-31,SPY,405.6949952049465,407.9857966170175,403.7746250529639,407.66412353515625,79665200,0.22388447511865883,271.9006342595398,225.80727032322665,1,1.0,0.22388447511865883,9584.707390047188
2023-11-01,MSFT,334.7454251500582,342.2621536122385,334.6074891841976,340.93218994140625,28158800,-0.1636934175493987,274.60775409020124,226.95279191146724,1,1.0,-0.1636934175493987,8015.753881159387
2023-11-01,SPY,408.6389571260531,412.83061379639145,408.10279562252936,412.01177978515625,98068100,0.20848600378851279,279.9961472547093,228.79417487538456,1,1.0,0.20848600378851279,9686.92637519457
2023-11-01,AAPL,169.34129385969914,172.53995851269775,168.4698250558493,172.28248596191406,56934900,-0.5818505819135782,275.77208210597223,228.2318695130615,1,1.0,-0.5818505819135782,4050.5826268336205
2023-11-01,TSLA,204.0399932861328,205.9900054931641,197.8500061035156,205.66000366210935,121661700,0.19373714927455787,273.02258883366386,228.00727383295254,1,1.0,0.19373714927455787,4835.330957857416
2023-11-02,SPY,415.8330307293069,420.0637180038268,415.813545304772,419.9077453613281,94938900,1.0417569672478404,278.78279105043504,229.91673126109558,1,1.0,1.0417569672478404,9872.570672154552
2023-11-02,AAPL,173.81746191423957,176.05553449603235,173.7580463313888,175.8475799560547,77334800,-0.5812232998828376,274.7461161055574,229.37872975557278,1,1.0,-0.5812232998828376,4134.4025677583595
2023-11-02,MSFT,342.08479027071667,343.651181179239,339.6514592221173,343.1487731933594,24348100,0.9513988948788161,277.42857324625555,230.51076998878457,1,1.0,0.9513988948788161,8067.868601707803
2023-11-02,TSLA,212.97000122070312,219.1999969482422,211.4499969482422,218.50999450683597,125987600,-0.363220819723844,275.1180407466705,230.39135928747166,1,1.0,-0.363220819723844,5137.450754771231
2023-11-03,SPY,422.2278004846273,425.2984357283652,422.10107085017705,423.7387390136719,100167800,0.9392190273494123,280.9463034238078,232.31521381211047,1,1.0,0.9392190273494123,9962.64225572297
2023-11-03,TSLA,221.1499938964844,226.3699951171875,218.3999938964844,219.9600067138672,119534800,-0.4809065434379126,278.55468394498666,232.19227642804836,1,1.0,-0.4809065434379126,5171.5424050147485
2023-11-03,MSFT,344.43933508440006,349.12867689079525,342.17346325846154,347.562255859375,23637700,0.5801156812633577,281.260863235747,233.34023642238995,1,1.0,0.5801156812633577,8171.635250482222
2023-11-03,AAPL,172.54988135003077,175.10485722122252,171.6685149344893,174.93649291992188,79829200,-0.4966758042026812,277.0912800861068,232.759104646246,1,1.0,-0.4966758042026812,4112.981740797986
2023-11-06,SPY,424.4990728312054,425.1619342443728,422.7541605168112,424.7135314941406,67831700,1.4278155141051991,282.8803879844611,234.66909894324,1,1.0,1.4278155141051991,9985.56087954076
2023-11-06,MSFT,348.2025867608286,352.2318617799553,348.1040653780775,351.2368469238281,23828300,-0.17300292814269846,285.56103343306376,235.82897703259908,1,1.0,-0.17300292814269846,8258.02960823303
2023-11-06,AAPL,174.66912431484397,177.68952732097137,174.50077512285628,177.49147033691406,63841300,-0.494667282514906,281.32301135086186,235.24850432915943,1,1.0,-0.494667282514906,4173.052543000763
2023-11-06,TSLA,223.97999572753903,226.32000732421875,215.0,219.2700042724609,117335800,0.23538333338634754,278.88956009288535,235.08951427884404,1,1.0,0.23538333338634754,5155.319560968657
2023-11-07,MSFT,354.0642920772967,357.07886049060005,352.3205805643499,355.1775207519531,25833900,0.6198180956416457,281.88124482461353,236.28441981588992,1,1.0,0.6198180956416457,8350.679913672375
2023-11-07,AAPL,177.44195927584823,180.67034717470037,177.23400472320088,180.05636596679688,70530000,-0.4930524725055907,277.88811232038546,235.72493669301338,1,1.0,-0.4930524725055907,4233.356535133438
2023-11-07,SPY,424.713520975765,426.56564770138766,423.5632562433901,425.9222717285156,64256100,1.3654941020361226,283.69337347364547,237.61744748938654,1,1.0,1.3654941020361226,10013.979915674223
2023-11-07,TSLA,219.97999572753903,223.1199951171875,215.72000122070312,222.17999267578125,116900100,-0.4783555417890907,281.281084030592,237.46384097382827,1,1.0,-0.4783555417890907,5223.737127646807
2023-11-08,TSLA,223.1499938964844,224.1499938964844,217.63999938964844,222.1100006103516,106584800,-0.0003150241594066516,278.96064938666103,237.31106644284841,1,1.0,-0.0003150241594066516,5222.091524249208
2023-11-08,SPY,426.5266525176992,427.0530564565,423.9141777452995,426.2342224121094,61746000,0.9190231022503741,284.7360836229532,239.1908988405525,1,1.0,0.9190231022503741,10021.3142771001
2023-11-08,AAPL,180.5812266581694,181.6705476858897,179.82858892219457,181.1159820556641,49340300,-0.5750787418459561,280.67255022815755,238.61303897204618,1,1.0,-0.5750787418459561,4258.269470982457
2023-11-08,MSFT,356.31040835628005,358.4678975179717,355.1971797857397,357.807861328125,26767800,0.9755730955767146,283.6974643889406,239.7990571049425,1,1.0,0.9755730955767146,8412.522600588632
2023-11-09,SPY,427.3844848158496,427.4234854126274,422.4812084140824,422.9101257324219,83174400,0.18194755185827338,289.15678444162614,241.621057787803,1,1.0,0.18194755185827338,9943.160492718129
2023-11-09,TSLA,219.75,220.8000030517578,206.67999267578125,209.97999572753903,142110500,-0.5034878974252917,286.05181233519136,241.30622134939244,1,1.0,-0.5034878974252917,4936.899522477252
2023-11-09,AAPL,181.18527771245388,182.33401412088384,180.04642375244092,180.6406097412109,53763500,-0.13972467179396286,281.918039684447,240.7025834229429,1,1.0,-0.13972467179396286,4247.0928570193455
2023-11-09,MSFT,356.92119665439174,359.3742499704996,355.0099959471622,355.3351135253906,24847300,0.9670832269357943,284.797140619386,241.843205613017,1,1.0,0.9670832269357943,8354.385122281577
2023-11-10,TSLA,210.02999877929688,215.3800048828125,205.69000244140625,214.6499938964844,130994000,-0.39592236813616655,282.0462721204487,241.572626391957,1,1.0,-0.39592236813616655,5046.6971803462975
2023-11-10,SPY,424.9962221149656,429.8214972756239,422.9003639783408,429.5095520019531,89462200,1.000976306615156,287.829145841292,243.44264555225547,1,1.0,1.000976306615156,10098.321484534456
2023-11-10,AAPL,182.4255213215233,185.00369964258533,181.98921282435705,184.83511352539065,66133400,-0.5696600630559431,283.79016418184494,242.8594860296001,1,1.0,-0.5696600630559431,4345.7110308953725
2023-11-10,MSFT,356.12324268113645,364.60543265510057,355.70949491528955,364.1818237304688,28042100,0.9703064898458347,286.942778281791,244.06667346940975,1,1.0,0.9703064898458347,8562.382647167786
2023-11-13,SPY,428.16432214885,430.2113922506014,427.3747311670345,429.1001281738281,52236100,0.17825794757787095,292.5175763167729,245.9078023719413,1,1.0,0.17825794757787095,10088.695404228292
2023-11-13,TSLA,215.6000061035156,225.3999938964844,211.6100006103516,223.7100067138672,140447600,-0.47865313472187443,289.81924025391385,245.68692878330376,1,1.0,-0.47865313472187443,5259.709723740251
2023-11-13,MSFT,362.7532901083733,362.99957852895466,360.46772634989776,361.2361450195313,19986500,0.6147518402320054,292.61990318589886,246.83667222844036,1,1.0,0.6147518402320054,8493.125955495743
2023-11-13,AAPL,184.26000678217756,184.46823531200093,182.66352248721637,183.24856567382807,43627500,-0.49271807874065265,288.330831126602,246.20395475028505,1,1.0,-0.49271807874065265,4308.409252201511
2023-11-14,SPY,435.0757306092195,438.72149812353575,434.85151436015457,437.4250183105469,97176900,1.3870583472349698,294.17766199656063,248.10665190013842,1,1.0,1.3870583472349698,10284.42426877199
2023-11-14,MSFT,365.5019224424189,366.4279694233388,361.8962559120404,364.77288818359375,27683900,-0.16609047742069072,296.9461022391894,249.26750997261064,1,1.0,-0.16609047742069072,8576.279331974712
2023-11-14,AAPL,186.1242058271512,186.53076740007103,184.73596524972663,185.86639404296875,60108400,-0.49045995449798785,292.59003525110234,248.63665309768882,1,1.0,-0.49045995449798785,4369.957761052361
2023-11-14,TSLA,235.02999877929688,238.13999938964844,230.72000122070312,237.41000366210935,149771600,0.27731537960124575,290.42611244369084,248.52494514310595,1,1.0,0.27731537960124575,5581.814256400006
2023-11-15,SPY,438.77017287083856,440.0081962593681,437.49317863842754,438.35101318359375,77327600,0.8463881320159998,296.2270889432949,250.41376174052377,1,1.0,0.8463881320159998,10306.195598134684
2023-11-15,AAPL,186.27296484120737,187.90910668353808,186.20354524355437,186.43161010742188,53790500,-0.5746978916429718,291.92138389090775,249.77712341581628,1,1.0,-0.5746978916429718,4383.2467170266045
2023-11-15,MSFT,366.5102924140752,368.33653212587393,362.3938497137022,364.9209899902344,26860100,0.9573986931720804,294.78411354186176,250.92283353098463,1,1.0,0.9573986931720804,8579.761395758687
2023-11-15,TSLA,239.2899932861328,246.6999969482422,236.4499969482422,242.83999633789065,150354000,-0.3345408924151245,292.7470893377845,250.84240729025734,1,1.0,-0.3345408924151245,5709.480361712742
2023-11-16,AAPL,187.9785160308428,189.35684600106327,187.0662263637428,188.11734008789065,54412900,-0.22534449462706385,288.64396191622,250.21827726834326,1,1.0,-0.22534449462706385,4422.880395019439
2023-11-16,TSLA,239.4900054931641,240.8800048828125,230.9600067138672,233.58999633789065,136816800,0.2417249586282404,286.48498287393255,250.05282173669698,1,1.0,0.2417249586282404,5492.000975523168
2023-11-16,SPY,437.9026427989849,439.2088801350535,436.8303495384098,438.88720703125,66665800,0.8788784361997872,292.4615406840234,251.9317708441055,1,1.0,0.8788784361997872,10318.802204498676
2023-11-16,MSFT,366.1944332786477,371.5152048039166,365.4244547970808,371.3375244140625,27182300,-0.15391125905471603,295.554716516574,253.11988779505037,1,1.0,-0.15391125905471603,8730.622365267705
2023-11-17,AAPL,188.65281519385715,188.78172866103995,186.98692637498095,188.09751892089844,50922700,-0.4934594363505289,291.340708767724,252.47289905003396,1,1.0,-0.4934594363505289,4422.414373913382
2023-11-17,MSFT,368.810308519438,369.5605546240066,362.28524004589394,365.0986328125,40157000,0.941007169616292,294.23317637732305,253.5935531173222,1,1.0,0.941007169616292,8583.93800678002
2023-11-17,SPY,438.8969439529958,440.0472384283698,437.9708954691744,439.43310546875,83133200,0.20360107098627567,299.92729124365354,255.44270289196325,1,1.0,0.20360107098627567,10331.636978240229
2023-11-17,TSLA,232.0,237.38999938964844,226.5399932861328,234.3000030517578,142532800,-0.4668130367605635,297.35367209887335,255.23232776917513,1,1.0,-0.4668130367605635,5508.694145720176
2023-11-20,AAPL,188.2958115269965,190.2988572113063,188.2859009272728,189.84271240234372,46505100,-0.18974515608347342,293.13755603234273,254.58168483020168,1,1.0,-0.18974515608347342,4463.446115224384
2023-11-20,SPY,439.17957381721214,443.6636896931191,439.1698162325605,442.8156127929688,69936200,1.3325394332466458,299.00728374844573,256.4546592377914,1,1.0,1.3325394332466458,10411.164071932428
2023-11-20,MSFT,366.4510310616974,374.00274740716367,366.2338561414442,372.5911254882813,52465100,-0.15858629478251896,301.8929246009883,257.61024596665203,1,1.0,-0.15858629478251896,8760.096137391782
2023-11-20,TSLA,234.0399932861328,237.1000061035156,231.0200042724609,235.6000061035156,116320100,-0.36767145005195334,299.29320230696976,257.3912386048298,1,1.0,-0.36767145005195334,5539.258887962429
2023-11-21,SPY,441.7628569115485,442.6889351000426,440.5735916452,441.8505859375,49244600,0.8754268866332884,304.8836879395396,259.22665499619967,1,1.0,0.8754268866332884,10388.475050507152
2023-11-21,TSLA,235.0399932861328,243.6199951171875,233.33999633789065,241.1999969482422,122288000,-0.4541141177023129,302.38628829282203,259.0472852643792,1,1.0,-0.4541141177023129,5670.921868673605
2023-11-21,AAPL,189.80306012274144,189.9121372454657,188.1470820818824,189.03952026367188,38134500,-0.21625405200881143,297.9413169975613,258.35069058775525,1,1.0,-0.21625405200881143,4444.562035947557
2023-11-21,MSFT,370.8439180073763,371.3868403080938,366.35235211982354,368.2773132324219,28423100,0.9481498509875055,300.69959135971266,259.4444878280007,1,1.0,0.9481498509875055,8658.672868035957
2023-11-22,MSFT,373.14397762641977,374.910990611704,370.1529040901498,372.9959106445313,23345300,0.012812620388406915,303.5347411355879,260.57435273164776,1,1.0,0.012812620388406915,8769.613156561501
2023-11-22,SPY,443.5175782220272,444.8823016988857,442.4550424525896,443.5565490722656,59394900,0.1891726863863108,309.02579242722237,262.39507110319624,1,1.0,0.1891726863863108,10428.584435956976
2023-11-22,TSLA,242.0399932861328,244.00999450683597,231.3999938964844,234.2100067138672,117950600,-0.4719726104738249,306.09184004630646,262.1146227013124,1,1.0,-0.4719726104738249,5506.578216171662
2023-11-22,AAPL,189.88238464889707,191.31028267101584,189.22792193208025,189.70388793945312,39617700,-0.19002654668289598,301.52760663035144,261.3941178778113,1,1.0,-0.19002654668289598,4460.182173713299
2023-11-24,SPY,443.6052507749418,444.0244104771882,443.2738200976722,443.8294372558594,29737400,1.3395906223994434,307.1080705764498,263.2093946875431,1,1.0,1.3395906223994434,10435.0003878128
2023-11-24,TSLA,233.75,238.75,232.3300018310547,235.4499969482422,65125200,-0.4695034236485093,304.2979500420103,262.9331817747143,1,1.0,-0.4695034236485093,5535.731979961168
2023-11-24,AAPL,189.26759079649733,189.2973377280717,187.66119596873028,188.37515258789065,24048300,-0.19993563376728252,299.751957984986,262.191310837532,1,1.0,-0.19993563376728252,4428.941898181819
2023-11-24,MSFT,372.4825469539782,373.1143395355948,370.32070891042537,372.5812683105469,10176600,0.9778684353644291,302.60800937030217,263.2897183745769,1,1.0,0.9778684353644291,8759.864382476839
2023-11-27,MSFT,371.9395861092224,375.7500131738081,371.3670505013444,373.7460632324219,22179200,0.0031262841719250645,305.39773697273824,264.3887864826152,1,1.0,0.0031262841719250645,8787.250207843987
2023-11-27,SPY,443.1958213147749,444.0146553010734,442.6401744048355,443.0301208496094,50506000,0.1853773576047053,310.79508536006654,266.16631219770966,1,1.0,0.1853773576047053,10416.207431985502
2023-11-27,TSLA,236.88999938964844,238.3300018310547,232.1000061035156,236.0800018310547,112031800,-0.4671242637445995,307.86508208441904,265.86694592540465,1,1.0,-0.4671242637445995,5550.544204308249
2023-11-27,AAPL,188.32555346106983,189.06925694915725,187.3141124806788,188.19664001464844,40552600,-0.20282684448076582,303.1722020032516,265.094107060621,1,1.0,-0.20282684448076582,4424.7448381974045
2023-11-28,SPY,442.6401584578128,444.7749872464689,442.0747837312387,443.46875,62115000,1.3564116233184729,308.67402741488877,266.8689791296696,1,1.0,1.3564116233184729,10426.520166946777
2023-11-28,MSFT,373.4894767472904,378.0797338088983,373.3019152003716,377.7835998535156,20453100,-0.1481167503831654,311.3842067262075,267.9726071965735,1,1.0,-0.1481167503831654,8882.177882014083
2023-11-28,TSLA,236.67999267578125,247.0,234.00999450683597,246.72000122070312,148549900,-0.34692770857081145,308.8483555299132,267.7611384803957,1,1.0,-0.34692770857081145,5800.704262288593
2023-11-28,AAPL,188.1867540672509,189.4758433082743,187.80993940877175,188.80154418945312,38415400,-0.23475379679266095,304.14063743813045,266.9754708755107,1,1.0,-0.23475379679266095,4438.966912644974
2023-11-29,MSFT,378.8299894382341,379.3630305712079,372.5911728680928,373.9830627441406,28963400,0.9808262922302526,306.8795560775818,268.0402230334076,1,1.0,0.9808262922302526,8792.822370907315
2023-11-29,TSLA,249.2100067138672,252.75,242.75999450683597,244.13999938964844,135401300,-0.34718968929168836,304.419181305506,267.8024098628229,1,1.0,-0.34718968929168836,5740.045103954998
2023-11-29,AAPL,189.29733590318364,190.4773479465504,187.38354604713916,187.7801818847656,43014200,-0.23085040405416046,299.84510289684954,267.0061687884144,1,1.0,-0.23085040405416046,4414.953372417881
2023-11-29,SPY,445.63284701527954,446.7733838670977,442.7571852927255,443.1568298339844,63146000,1.3599765714676688,305.46517061987447,268.7589116843903,1,1.0,1.3599765714676688,10419.186523028375
2023-11-30,MSFT,373.62761871370674,375.20706991666657,370.6464267856955,374.042236328125,30554400,-0.15595967127879107,308.15446731431564,269.80650695447724,1,1.0,-0.15595967127879107,8794.21361790446
2023-11-30,TSLA,245.13999938964844,245.22000122070312,236.91000366210935,240.0800018310547,132353200,-0.35814734670646453,305.48488043261915,269.5107208338462,1,1.0,-0.35814734670646453,5644.58934428212
2023-11-30,SPY,444.00492797140174,445.25267924938754,441.9188275346786,444.9017333984375,79752700,0.8531394951900939,310.95220799990614,271.255905038469,1,1.0,0.8531394951900939,10460.21144801835
2023-11-30,AAPL,188.2462390361622,188.7222202024886,186.61009727764167,188.35531616210935,48794400,-0.5766361377751134,306.1444867513651,270.4310235571122,1,1.0,-0.5766361377751134,4428.475518322023
2023-12-01,TSLA,233.13999938964844,240.19000244140625,231.8999938964844,238.8300018310547,121331700,0.2679759015960237,303.50470302900004,270.1165855299873,1,1.0,0.2679759015960237,5615.2002380402855
