date,equity_ml,ret_ml,equity_mom,ret_mom,portfolio_return_equal,portfolio_equity_equal,port_ret_vol,equity_vol_weighted,port_ret_sharpe,equity_sharpe_weighted
2023-11-24,20263.792598563912,0.00019421996581470147,7289.884662108157,-0.00018581662192285187,4.201671945924801e-06,9509.100225038295,0.00019421027077641526,8548.995232127729,-8.619057929132434e-05,9977.33506839985
2023-11-27,20272.664300140303,0.00043781052008107224,7294.686670583786,0.0006587221469482873,0.0005482663335146798,9514.313744553701,0.00043781615571392835,8552.738120355476,0.0006008104830027306,9983.329555901375
2023-11-28,20472.592462691562,0.009861957934649723,7387.092305973606,0.012667526319183997,0.01126474212691686,9621.49003540068,0.00986202950695034,8637.085476063641,0.011932050618943523,10102.451149507984
2023-11-29,20412.008293188068,-0.0029592817623805834,7341.751842577143,-0.006137795700724924,-0.004548538731552754,9577.726315319413,-0.0029593628488215206,8611.525206183682,-0.005304552862156234,10048.862163348069
2023-11-30,20346.874049674545,-0.003190976731831885,7331.872482131738,-0.0013456407485896715,-0.0022683087402107782,9556.001075007027,-0.003190929655830296,8584.04643502134,-0.0018293929115865133,10030.47884613693
2023-12-01,20342.072859633547,-0.0002359669612774784,7321.984242531309,-0.0013486649726284217,-0.00079231596695295,9548.429702775078,-0.0002359953470965525,8582.020640003413,-0.0010569727958966945,10019.876902866747
2023-12-04,20258.722331131103,-0.0040974451855319005,7247.364899979105,-0.01019113673022698,-0.00714429095787944,9480.212942787595,-0.004097600640492651,8546.854946732214,-0.008593684292214835,9933.769244116655
2023-12-05,20370.009783825157,0.00549331052941282,7308.172851425662,0.008390353222966995,0.006941831876189908,9546.022987186909,0.005493384435296457,8593.806106667329,0.007630897664722955,10009.572820643481
2023-12-06,20366.616406549823,-0.0001665869241765927,7273.454727466629,-0.0047505887811971625,-0.0024585878526868776,9522.553251029141,-0.00016670386574206805,8592.373485967912,-0.0035488993145347788,9974.049854521516
2023-12-07,20452.24814925826,0.004204514927717451,7336.398250228872,0.008653868776353324,0.0064291918520353875,9583.77557280123,0.004204628434304194,8628.501223845175,0.007487477090632095,10048.730324308068
2023-12-08,20493.61385794865,0.002022550694110059,7382.1637471167915,0.006238142386353118,0.004130346540231589,9623.359887080707,0.0020226582372366267,8645.953732920592,0.005133031112334015,10100.310769702197
2023-12-11,20385.07943758831,-0.005296011777749299,7336.57386018377,-0.006175680802370076,-0.005735846290059687,9568.161773974487,-0.005296034218811945,8600.16446609678,-0.005945076837972244,10040.263646088919
2023-12-12,20356.92731635245,-0.001381016018213277,7359.406114039063,0.003112113949974127,0.000865548965880425,9576.443486503327,-0.0013809013948625996,8588.288486989499,0.0019342464177333635,10059.683990079464
2023-12-13,20442.57613816869,0.004207355092703091,7428.362259766841,0.009369797597694074,0.0067885763451985826,9641.453904226933,0.004207486790753625,8624.423597353687,0.008016470750542667,10140.327152545638
2023-12-14,20656.355012270156,0.01045753102038427,7458.039893702705,0.0039951786003493694,0.00722635481036682,9711.126471026673,0.010457366160588786,8714.612352835236,0.005689274954416631,10198.018261844207
2023-12-15,20693.052987544168,0.001776594914844054,7492.691737908585,0.004646240124719592,0.003211417519781823,9742.312952712544,0.0017766681217958988,8730.095326796327,0.0038939667772548187,10237.729006149664
2023-12-18,20644.43257752578,-0.002349600614643732,7500.881368246579,0.0010930157845088218,-0.0006282924150674551,9736.19193137914,-0.00234951279073711,8709.583856161664,0.0001905388672525807,10239.679691437736
2023-12-19,20751.37980776445,0.005180439318787533,7557.264182019595,0.007516825157600993,0.006348632238194263,9798.003433351942,0.005180498921864947,8754.703845938402,0.00690434498413393,10310.377972554452
2023-12-20,20540.948714387618,-0.010140583196212138,7432.544610847985,-0.016503269988674685,-0.013321926592443412,9667.47515086032,-0.010140745513457495,8665.924622191054,-0.014835300834939717,10157.420413609672
2023-12-21,20671.395021347467,0.006350549274702244,7517.417224929342,0.011419052091188764,0.008884800682945504,9753.368740683041,0.006350678576275949,8720.959124032825,0.010090351397712333,10259.912354877291
2023-12-22,20621.287414536037,-0.0024240070280542314,7511.101275678073,-0.0008401754302428399,-0.0016320912291485357,9737.45035310672,-0.0024239666232393395,8699.819810193534,-0.0012553745962602066,10247.032321547124
2023-12-26,20687.013597975445,0.0031872977723532703,7543.788763789871,0.00435189021051352,0.0037695939914333954,9774.156587449674,0.0031873274820408116,8727.548984963369,0.004046593984738986,10288.497900900922
2023-12-27,20775.342283919337,0.0042697649675511595,7574.285701575588,0.004042655320904753,0.004156210144227956,9814.780036209704,0.004269759173801846,8764.81351730672,0.004102191786784326,10330.703292488344
2023-12-28,20632.534860236552,-0.006873890294135987,7536.297268226616,-0.005015447640306148,-0.005944668967221067,9756.434417908345,-0.0068738428837727145,8704.565566283189,-0.005502635698069053,10273.857195764936
2023-12-29,20533.509395390498,-0.004799481281231088,7499.022485751566,-0.004946033993669885,-0.004872757637450487,9708.893677584198,-0.004799485019908374,8662.788134243001,-0.004907615411753566,10223.437055852846
2024-01-02,20437.874517977158,-0.004657502795640478,7413.210833760201,-0.01144304503079041,-0.008050273913215444,9630.73442408536,-0.004657675900267467,8622.439674721016,-0.009664224933437248,10124.635460552247
2024-01-03,20239.304741109387,-0.009715774343027173,7322.734217221239,-0.012204781243631446,-0.01096027779332931,9525.178899443605,-0.009715837839590333,8538.665449059776,-0.011552291679229264,10007.67271856608
2024-01-04,20197.830180244913,-0.002049208774461131,7281.918176595391,-0.00557387983983626,-0.0038115443071486954,9488.873258034857,-0.002049298691648128,8521.167173126596,-0.004649892410332047,9961.138117146933
2024-01-05,20179.89070834352,-0.0008881880747240167,7277.656451249647,-0.0005852476287692143,-0.0007367178517466155,9481.882635712704,-0.0008881803464701678,8513.598839914437,-0.0006646630291736338,9954.517316911973
2024-01-08,20293.28944647614,0.005619393076580881,7399.281502363087,0.01671211768900638,0.01116575538279363,9587.75501779143,0.0056196760608863035,8561.442507507094,0.01380417595182691,10091.931225470133
2024-01-09,20188.686938884897,-0.005154536817066235,7366.804602695673,-0.004389196391168859,-0.004771866604117547,9542.00352981357,-0.005154517292617879,8517.312404052394,-0.004589829278523218,10045.610984054627
2024-01-10,20184.732748336857,-0.00019586170016949733,7422.847048859471,0.007607429433283963,0.003705783866557233,9577.364132548986,-0.00019566263195149305,8515.645884290263,0.005561807932060186,10101.482742908134
2024-01-11,20055.515483506046,-0.006401732757222556,7389.434878196301,-0.004501260829334219,-0.0054514967932783875,9525.153162692337,-0.006401684274658779,8461.13140794424,-0.004999466800593431,10050.9807152982
2024-01-12,19910.075740350854,-0.007251857638603365,7366.575897187504,-0.0030934680913483614,-0.005172662864975863,9475.88275664447,-0.007251751554749415,8399.77338510174,-0.004183583905669436,10008.931594141484
2024-01-16,19897.012730270733,-0.0006561004714635832,7359.600468876795,-0.0009469023883093008,-0.000801501429886442,9468.287823065582,-0.0006561078900538151,8394.262227509113,-0.0008706690857805228,10000.217126820775
2024-01-17,19805.480377392196,-0.004600306293179535,7308.60685376058,-0.006928856441577702,-0.005764581367378618,9413.707107499762,-0.004600365696362198,8355.645551511408,-0.006318430383036807,9937.031451089704
2024-01-18,19821.062839048835,0.0007867752440089415,7371.4071440928055,0.008592648583896967,0.004689711913952954,9457.854681876268,0.000786974378101104,8362.221230472942,0.006546350160985558,10002.082738529263
2024-01-19,19866.853259637945,0.0023101899711905904,7452.329879515441,0.010977922375035698,0.006644056173113144,9520.693199659796,0.0023104110919990113,8381.541399157575,0.008705688843193534,10089.157758634778
2024-01-22,19837.797280562445,-0.0014625355458043332,7439.319854572726,-0.001745766109800817,-0.0016041508278025751,9505.420571782306,-0.001462542771243279,8369.283036372362,-0.0016715176264870167,10072.293553604812
2024-01-23,19861.621270955646,0.0012009393006826574,7470.816100896488,0.004233753480084923,0.0027173463903837902,9531.250092062119,0.001201016670205838,8379.334684816717,0.003438705622905211,10106.929206083147
2024-01-24,19828.704948251954,-0.0016572827693490666,7483.438313048095,0.0016895359196555937,1.6126575153263545e-05,9531.403798483032,-0.0016571973893188964,8365.44847325281,0.0008121722337648221,10115.137773352953
2024-01-25,19370.490046840983,-0.02310866506949394,7361.985374040607,-0.016229563728175966,-0.019669114398834953,9343.92952678918,-0.023108489578099082,8172.135594392522,-0.01803291021009424,9932.732402123347
2024-01-26,19357.635878170375,-0.0006635954299309965,7346.4086454772005,-0.0021158325875425543,-0.0013897140087367754,9330.94413702915,-0.0006636324776661305,8166.712299800191,-0.0017351307139766034,9915.497813058713
2024-01-29,19486.43276145162,0.0066535440635335785,7443.330003859484,0.013193025743531539,0.009923284903532559,9423.537754119836,0.006653710890958373,8221.051242372696,0.011478710065354029,10029.314937608464
2024-01-30,19447.67570656559,-0.001988925082414106,7416.959720637041,-0.003542807212466692,-0.002765866147440399,9397.47351005659,-0.0019889647231940448,8204.699861464045,-0.003135459256169666,9997.8684292543
2024-01-31,19320.30740587587,-0.006549281395448303,7260.504524709786,-0.021094249102085905,-0.013821765248767104,9267.58383726908,-0.0065496524492450634,8150.961928921087,-0.017281306823443084,9825.092197347942
2024-02-01,19382.333010180828,0.003210383924123983,7356.404511199122,0.013208446625569525,0.008209415274846754,9343.66528158368,0.0032106389827257237,8177.131725036795,0.010587468927457032,9929.115055696762
2024-02-02,19351.36884112707,-0.0015975460249028073,7417.730413355353,0.0083363961379328,0.0033694250565149964,9375.14806150314,-0.001597292602067456,8164.070453026263,0.005732227546414858,9986.03100253055
2024-02-05,19253.15933240475,-0.005075067791256105,7345.4590243319135,-0.009743059533859344,-0.007409063662557724,9305.686992669558,-0.005075186875470953,8122.636269812644,-0.008519352239988558,9900.956486940546
2024-02-06,19348.125335512246,0.004932489336836321,7385.946267156605,0.005511873756367969,0.005222181546602145,9354.282979561132,0.0049325041173977485,8162.70120665762,0.005359988967527152,9954.025504478514
2024-02-07,19394.28367982941,0.002385675279477306,7474.534673082442,0.01199418499966165,0.007189930139569478,9421.53962068994,0.002385920400269926,8182.176761987892,0.009475328052999457,10048.343161581372
2024-02-08,19414.9715315444,0.0010666984177667427,7481.433059027848,0.0009229184487227204,0.0009948084332447316,9430.912247758753,0.0010666947498243666,8190.904646982039,0.0009606101599624591,10057.995702113176
2024-02-09,19548.269366706503,0.006865723956665404,7563.432235042262,0.010960356841723806,0.008913040399194605,9514.970349624286,0.006865828414035746,8247.141992843946,0.009886954744321032,10157.438650438544
2024-02-12,19426.970987928726,-0.006205069947745168,7489.576051379867,-0.009764903203628994,-0.00798498657568708,9438.993439114474,-0.006205160761947858,8195.96715095174,-0.008831698056663702,10067.731219248786
2024-02-13,19323.983029886855,-0.0053012874784167385,7361.536304048689,-0.017095726974771575,-0.011198507226594157,9333.290802874777,-0.005301588364031891,8152.515506872264,-0.014003831694177495,9926.744405712208
2024-02-14,19396.189543749922,0.003736626851275515,7432.527211291692,0.00964349074852211,0.006690058799898813,9395.731067142564,0.0037367775401130725,8182.979643713769,0.00809501490847454,10007.101549669067
2024-02-15,19603.565194550883,0.010691566523064022,7502.598094572816,0.009427598620112887,0.010059582571588455,9490.248199632922,0.010691534278228639,8270.468251072582,0.009758945980465604,10104.760313113322
2024-02-16,19573.264894227897,-0.0015456525393354736,7461.69882307968,-0.005451347783472782,-0.003498500161404128,9457.046564774742,-0.0015457521767549961,8257.684156770703,-0.004427475415776202,10060.021735244702
2024-02-20,19451.51821178149,-0.006220049802846628,1704.8305266384646,-0.7715224686682238,-0.3888712592355352,5779.472958481695,-0.006239573281613785,8206.15973133811,-0.5708995448024142,4316.759905891108
2024-02-21,19480.144932968775,0.0014716959815479491,0.001,-0.9999994134314324,-0.4992638587249422,2893.990987833666,0.0014461476499883373,8218.027049949014,-0.7374652084103044,1133.2996622358762
2024-02-22,19555.842969683523,0.0038859072648189663,9.7714795526255,9770.4795526255,4885.2417192663825,14140739.499933789,0.25313858113851134,10298.326757131013,7209.163466988551,8171275.821803577
2024-02-23,19432.483512537718,-0.006308061347037985,0.001,-0.9998976613526525,-0.5031028613498452,7026492.99591432,-0.006333408614968666,10233.103245727638,-0.7394295826402925,2129192.7512486456
2024-02-26,19547.560857891505,0.005921906239083619,0.001,0.0,0.0029609531195418093,7047298.112270012,0.005921755166503852,10293.701177742392,0.0015524191682361925,2132498.1508885534
2024-02-27,19573.70164744091,0.0013372916313929561,0.001,0.0,0.0006686458156964781,7052010.258664748,0.001337257516010426,10307.466507009893,0.00035056906987057077,2133245.738781811
2024-02-28,19598.66258510223,0.0012752282685672967,0.001,0.0,0.0006376141342836483,7056506.720080785,0.0012751957364709504,10320.610544353447,0.0003342992489369214,2133958.881230084
2024-02-29,19586.576235435954,-0.000616692573474964,0.001,0.0,-0.000308346286737482,7054330.872436311,-0.0006166768411525941,10314.24606284419,-0.00016166506751710873,2133613.8946234714
2024-03-01,19585.28087178146,-6.613527749432802e-05,2.5010068273817883,2500.0068273817883,1250.0033806232555,8824991769.452824,0.06371104652690943,10971.37747364405,1844.6336307235642,3937869558.8961616
2024-03-04,19261.571996430495,-0.016528171205211772,0.15942802362653935,-0.9362544628502919,-0.47639131702775184,4620842317.644123,-0.016551634160879874,10789.783247459374,-0.6951495437522216,1200461331.6737328
2024-03-05,19059.91700403618,-0.010469290483231974,0.001,-0.993727577014048,-0.50209843374864,2300724627.3555727,-0.010494374191066292,10676.55122462004,-0.7359678372087586,316960401.74906945
2024-03-06,18970.56114174846,-0.004688155896418356,0.001,0.0,-0.002344077948209178,2295331549.491687,-0.0046880362977997645,10626.499164943702,-0.001228993297672611,316570859.5396922
2024-03-07,19006.899743615446,0.001915525934918838,0.001,0.0,0.000957762967459419,2297529933.0478315,0.0019154770683152624,10646.853980410622,0.0005021523574614584,316729826.3431137
2024-03-08,18971.08009325425,-0.0018845603882993167,0.1007985232538154,99.7985232538154,49.89831934671355,116940412240.90193,0.0006614280927027089,10653.896108732168,73.63599047576625,23639444302.335735
2024-03-11,19042.585558502105,0.0037691826135550777,0.001,-0.9900792197373571,-0.493155018561901,59270661071.60358,0.0037438287433689127,10693.782471212904,-0.7295432963639363,6393446181.79805
2024-03-12,19045.039810856528,0.00012888230681085133,0.001,0.0,6.444115340542567e-05,59274480541.366135,0.00012887901891979226,10695.160675406336,3.3786310600321956e-05,6393662192.756555
2024-03-13,18871.07645885989,-0.009134312856488247,0.001,0.0,-0.0045671564282441235,59003764716.53081,-0.009134079832838106,10597.470223972145,-0.0023945469236731722,6378352268.621884
2024-03-14,18771.108269602304,-0.005297429082836036,0.001,0.0,-0.002648714541418018,58847480586.92772,-0.005297293941169593,10541.332309162972,-0.0013887133835876345,6369494565.461213
2024-03-15,18785.150534831697,0.0007480786444631349,0.001,0.0,0.00037403932223156744,58869491858.68149,0.0007480595603766728,10549.217853575947,0.00019610773628061154,6370743672.621697
2024-03-18,18984.44028700726,0.010608898332011618,0.001,0.0,0.005304449166005809,59181762085.67446,0.010608627690502822,10661.130578210541,0.0027811073765045564,6388461394.843445
2024-03-19,18972.220681190185,-0.0006436642657006164,0.001,0.0,-0.0003218321328503082,59162715492.95659,-0.0006436478453087363,10654.26856448532,-0.0001687356576818982,6387383433.608411
2024-03-20,19085.94459137031,0.005994232941475053,0.001,0.0,0.0029971164707375264,59340033042.01409,0.005994080023783075,10718.131102855721,0.001571379508814829,6397420437.050926
2024-03-21,18934.506068472947,-0.0079345574002051,0.001,0.0,-0.00396727870010255,59104614592.86313,-0.007934354983279306,10633.089645928338,-0.002080032763479692,6384113592.940105
2024-03-22,18911.183296070878,-0.0012317602750093748,0.001,0.0,-0.0006158801375046874,59068213234.700516,-0.001231728851816422,10619.992562627496,-0.0003229041772016203,6382052135.993216
2024-03-25,18923.94001911638,0.0006745597483661658,0.001,0.0,0.0003372798741830829,59088135754.22852,0.0006745425398057331,10627.15619938341,0.00017683486384381978,6383180705.313728
2024-03-26,18999.012579669223,0.003967068193885925,0.001,0.0,0.0019835340969429627,59205339086.22183,0.003966966990793211,10669.313777232366,0.001039961197839168,6389818965.56605
2024-03-27,19087.36762985863,0.004650507483949795,0.001,0.0,0.0023252537419748975,59343006522.47696,0.004650388845772415,10718.930235014055,0.0012191238207153229,6397608946.077029
2024-03-28,18989.48739709142,-0.005128011083838202,0.001,0.0,-0.002564005541919101,59190850724.87919,-0.00512788026416085,10663.96484420901,-0.001344300699821612,6389008635.893633
2024-04-01,18959.301121986216,-0.0015896308559559813,0.001,0.0,-0.0007948154279779907,59143804923.52791,-0.001589590303197361,10647.013509099017,-0.00041671943316475837,6386346211.836398
2024-04-02,18788.29991861088,-0.009019383271308246,0.001,0.0,-0.004509691635654123,58877084601.16352,-0.00901915317960404,10550.98646335514,-0.0023644182988980396,6371246217.990034
2024-04-03,18830.93617087766,0.002269298044606405,0.001,0.0,0.0011346490223032024,58943889427.64229,0.002269240152992452,10574.929185491466,0.0005948932051029978,6375036429.073155
2024-04-04,18868.680690032827,0.002004388885006092,0.001,0.0,0.001002194442503046,59002962666.04619,0.0020043377514373578,10596.124915276723,0.0005254476514921212,6378386176.992989
2024-04-05,18767.322332492044,-0.005371777667228406,0.001,0.0,-0.002685888833614203,58844487267.4713,-0.005371640628869918,10539.206340173241,-0.0014082037576128405,6369404109.611041
2024-04-08,18897.262745866734,0.006923758811864245,0.001,0.0,0.0034618794059321223,59048199786.0952,0.0069235821812214824,10612.175401394281,0.0018150533733282445,6380964918.026281
2024-04-09,18984.240086467325,0.004602642285831404,0.001,0.0,0.002301321142915702,59184088656.71406,0.004602524868733634,10661.018202590561,0.0012065760281548801,6388664037.332869
2024-04-10,18866.091893554847,-0.006223488134070698,0.001,0.0,-0.003111744067035349,58999922919.973625,-0.006223329367894808,10594.67117491872,-0.0016314784264664251,6378241069.782019
2024-04-11,19016.98121104869,0.007997910661369678,0.001,0.0,0.003998955330684839,59235860976.24446,0.00799770662825136,10679.40424679851,0.0020966407294000346,6391613949.790856
2024-04-12,18973.81807503227,-0.002269715447336118,0.001,0.0,-0.001134857723668059,59168636701.897446,-0.0022696575450738866,10655.165656372868,-0.0005950026266257845,6387810922.702353
2024-04-15,18748.485059266815,-0.011875997486345269,0.001,0.0,-0.005937998743172634,58817293411.52634,-0.011875694520120352,10528.628163976507,-0.0031132755898850882,6367923906.883903
2024-04-16,18624.32746957241,-0.0066222731757752396,0.001,0.0,-0.0033111365878876198,58622541319.310905,-0.006622104236272959,10458.906490809697,-0.0017360193492291264,6356869067.767134
2024-04-17,18575.47915131793,-0.0026228232044505084,0.001,0.0,-0.0013114116022252542,58545663038.47283,-0.002622756294126067,10431.475327981248,-0.000687569315199715,6352498279.655395
2024-04-18,18462.908381205216,-0.006060181231165029,0.001,0.0,-0.0030300906155825147,58368264374.3169,-0.006060026631079267,10368.260309692234,-0.0015886677577153984,6342406270.457563
2024-04-19,18383.027594494168,-0.004326554899246826,0.001,0.0,-0.002163277449623413,58241997624.22228,-0.004326444525359814,10323.402606637861,-0.0011342001184835276,6335212712.51414
2024-04-22,18304.55289362924,-0.004268867054762593,0.001,0.0,-0.0021344335273812964,58117683951.79148,-0.004268758152538781,10279.334497598835,-0.0011190773333640167,6328123119.565526
2024-04-23,18366.466758271832,0.003382429770472095,0.001,0.0,0.0016912148852360476,58215973443.98618,0.003382343481974663,10314.102737635827,0.0008866990794684011,6333734260.510407
2024-04-24,18680.62687369255,0.017105092642776487,0.001,0.0,0.008552546321388244,58713868253.51058,0.01710465627813842,10490.521919780496,0.004484075333352663,6362135202.075973
2024-04-25,18837.35901410606,0.008390089983234539,0.001,0.0,0.004195044991617269,58960175572.46595,0.008389875945307042,10578.536097288978,0.0021994499722466578,6376128400.169609
2024-04-26,18795.326967079767,-0.002231313157795456,0.001,0.0,-0.001115656578897728,58894396264.695564,-0.0022312562352064438,10554.932672662544,-0.0005849355218827845,6372398776.176264
2024-04-29,19316.083773336795,0.0277067170562737,0.001,0.0,0.01385335852813685,59710281451.448555,0.027706010235690335,10847.367745328356,0.007263275862623566,6418683266.394277
2024-04-30,19079.17422461838,-0.012264885133985493,0.001,0.0,-0.006132442566992746,59344111579.78858,-0.01226457224692465,10714.329419926817,-0.0032152219250875156,6398045775.225974
2024-05-01,19005.967346110774,-0.003837004560351631,0.001,0.0,-0.0019185022801758156,59230259766.407745,-0.0038369066752865686,10673.21953785428,-0.0010058652041443523,6391610203.606151
2024-05-02,19056.938247152466,0.0026818367154630707,0.001,0.0,0.0013409183577315353,59309682709.06174,0.0026817682996566126,10701.842639666174,0.0007030396218851171,6396103758.826932
2024-05-03,19218.617221236804,0.00848399527707433,0.001,0.0,0.004241997638537165,59561274243.055954,0.008483778843547441,10792.634705839548,0.0022240671094099613,6410329122.825313
2024-05-06,19260.23013244642,0.0021652396075422242,0.001,0.0,0.0010826198037711121,59625756458.08933,0.0021651843705424952,10816.002749821608,0.0005676144361064574,6413967718.175622
2024-05-07,19144.468164268743,-0.0060104145891103355,0.001,0.0,-0.0030052072945551678,59446568699.83811,-0.006010261258611543,10750.995747521318,-0.0015756215043730944,6403861732.710509
2024-05-08,19093.451498599356,-0.002664825433208118,0.001,0.0,-0.001332412716604059,59367361335.743965,-0.0026647574513731192,10722.34695149343,-0.0006985801388094526,6399388122.092357
2024-05-09,19068.772653672146,-0.0012925292699971225,0.001,0.0,-0.0006462646349985612,59328994309.639496,-0.0012924962965383479,10708.488357768425,-0.00033883468147587013,6397219787.456367
2024-05-10,18988.505007920947,-0.004209376618465321,0.001,0.0,-0.0021046883092326607,59204125268.917465,-0.004209269233890273,10663.413447182596,-0.0011034820014039976,6390160570.561884
2024-05-13,19093.96253074285,0.005553755958034312,0.001,0.0,0.002776877979017156,59368527900.64369,0.005553614277263611,10722.633932347237,0.0014559091037369403,6399464063.510905
2024-05-14,19211.486973124353,0.006155057767201377,0.001,0.0,0.0030775288836006887,59551236260.034775,0.006154900746739053,10788.630679944448,0.001613539504617874,6409789851.585763
